project_id,method,mae,mse,rmse,mape,r2
ddBuy,Informer,0.2502424120903015,0.08851798623800278,0.29751972411590255,5.464738845825195,1.2671860456466675
ddBuy,Transformer,0.2162087857723236,0.07667547464370728,0.27690336697791756,2.4799935817718506,0.964220404624939
ddBuy,EWM_TFormer,0.17866815626621246,0.04699777066707611,0.21678969225282854,6.900913238525391,1.1495939493179321
ddBuy,LSTNet,0.389772891998291,0.22562122344970703,0.4749960246672671,1300.14990234375,-20963.34033189192
ddBuy,Prophet,3.0274700016428464,9.474175473739958,3.0780148592461276,67.1072550724263,-10.656099584616017
ddBuy,DeepAR,0.33697509190930414,0.13483649542765874,0.36720089246577103,0.4378451451096065,-6.656329235265571
ddBuy,LSTM,0.9646435379981995,1.429548978805542,1.19563747800307,0.15895438194274902,-0.08444278479541145
ddBuy,Hot_Winters,1.1175331134413726,2.3672682826745266,1.5385929554870992,0.16672377423906473,-0.7708440251991084
