project_id,method,mae,mse,rmse,mape,r2
asm,Informer,0.5549788475036621,0.4038470685482025,0.6354896289855583,0.5196922421455383,0.7017315030097961
asm,Transformer,0.41095948219299316,0.21396203339099884,0.46256030243742147,0.433453768491745,0.5846928954124451
asm,EWM_TFormer,0.19296394288539886,0.06184818968176842,0.24869296267037477,0.3149271011352539,0.358236700296402
asm,LSTNet,0.8470280170440674,0.9734187722206116,0.9866198722003382,833.6655883789062,-19977592359268.562
asm,Prophet,1.7177528463782261,3.368284161265395,1.8352885771086231,25.20504106161395,-2.800638512886671
asm,DeepAR,0.32177531655436353,0.12398810746403449,0.3521194505619286,0.28528155181832326,-0.4342783758269577
asm,LSTM,1.9702069759368896,6.611224174499512,2.5712300897623908,0.3461850583553314,-1.189044385206551
asm,Hot_Winters,2.213181802825445,6.863760616003345,2.6198779773117957,0.45899727055592054,-1.2159976045218235
