date,project_id,commits,commit_count,forks,issue,issue_comment,req_closed,req_opened,score
2013/9/15,scikit-learn,0.004877384617817786,0.00956133528969704,3.350381077005712e-05,0.0033143499783791584,0.0003854878851816461,0.0004711172009217431,0.0037854656937401825,0.23730009038353495
2013/9/25,scikit-learn,0.005189943199582507,0.010466654314560103,-0.0,0.0033127127348366843,0.0005015593241259163,0.0006707866846572423,0.003990734964246235,0.26489448301104357
2013/10/5,scikit-learn,0.0068664992275548125,0.014590122629901269,0.00019282071605601942,0.0032881289255305333,0.0008179535066317901,0.001760951914517496,0.003990734964246235,0.39971180953651864
2013/10/15,scikit-learn,0.006850741422899264,0.019292807097415238,0.00024098707101536968,0.003291409499688237,0.0009631589863674949,0.0018807296487306287,0.003990734964246235,0.5462292150596637
2013/10/25,scikit-learn,0.00703904850428431,0.016526532053257152,0.00019282071605601942,0.0032963287810727523,0.0009661388196356246,0.0014742065704311767,0.003990734964246235,0.4557985692157659
2013/11/4,scikit-learn,0.005881804499699051,0.012189016000126986,9.042022799098062e-05,0.0033192604559749597,0.0006487022897195681,0.0007190103139118047,0.003990734964246235,0.31538443086675616
2013/11/14,scikit-learn,0.0065169842664122325,0.01082007201845035,0.00011703700026863852,0.0033077997494240967,0.000771625175205032,0.0010426195748297388,0.003990734964246235,0.28869861715301426
2013/11/24,scikit-learn,0.006356081860186852,0.01028813566358304,0.00014288014198400427,0.0033045233789054853,0.0006774099821779747,0.0010426195748297388,0.003990734964246235,0.27415675228471303
2013/12/4,scikit-learn,0.007609325221934643,0.014281056112267775,0.0002877811972050692,0.0032979681207488316,0.0008148800316809721,0.0014742065704311767,0.003990734964246235,0.39503826285113586
2013/12/14,scikit-learn,0.007624530982201442,0.015349304265937471,0.0004220941678115092,0.0032897693180177242,0.0008971507218477933,0.0019202803262487259,0.003990734964246235,0.43170583681368735
2013/12/24,scikit-learn,0.007986368175060859,0.018622945554447216,0.0005078237179337229,0.0033028848791955456,0.0008455211818815087,0.0019202803262487259,0.003990734964246235,0.5360836869087487
2014/1/3,scikit-learn,0.007986368175060859,0.014125322332875159,0.00035592950719175637,0.0032946892310885996,0.0009242604212801503,0.0019988461962910835,0.003990734964246235,0.40001092869944577
