date,project_id,commits,commit_count,forks,issue,issue_comment,req_closed,req_opened,score
2019/11/30,Chinese-Word-Vectors,0,,0.006989748,0,0,0,,0.006989748
2019/12/10,Chinese-Word-Vectors,0,,0.006989748,0,0,0,,0.006989748
2019/12/20,Chinese-Word-Vectors,0,,0.008387698,0.009345794,0.004807692,0,,0.022541184
2019/12/30,Chinese-Word-Vectors,0,,0.002795899,0.009345794,0.004807692,0,,0.016949385
2020/1/9,Chinese-Word-Vectors,0,,0.008387698,0.018691589,0.028846154,0,,0.055925441
2020/1/19,Chinese-Word-Vectors,0,,0.006057782,0,0,0,,0.006057782
2020/1/29,Chinese-Word-Vectors,0,,0.007921715,0,0,0,,0.007921715
2020/2/8,Chinese-Word-Vectors,0,,0.003727866,0.018691589,0.009615385,0,,0.03203484
2020/2/18,Chinese-Word-Vectors,0,,0.003727866,0.009345794,0.009615385,0,,0.022689045
2020/2/28,Chinese-Word-Vectors,0.007518797,,0.005125815,0.009345794,0,0,,0.021990406
2020/3/9,Chinese-Word-Vectors,0,,0.003727866,0,0,0,,0.003727866
2020/3/19,Chinese-Word-Vectors,0,,0.003727866,0,0,0,,0.003727866
2020/3/29,Chinese-Word-Vectors,0,,0.003727866,0.018691589,0.009615385,0,,0.03203484
2020/4/8,Chinese-Word-Vectors,0,,0.003261883,0,0,0,,0.003261883
2020/4/18,Chinese-Word-Vectors,0,,0.006523765,0.009345794,0.009615385,0,,0.025484944
2020/4/28,Chinese-Word-Vectors,0,,0.005125815,0,0,0,,0.005125815
2020/5/8,Chinese-Word-Vectors,0,,0.004659832,0.009345794,0.014423077,0,,0.028428703
2020/5/18,Chinese-Word-Vectors,0,,0.006057782,0.009345794,0,0,,0.015403576
2020/5/28,Chinese-Word-Vectors,0,,0.003261883,0.009345794,0.004807692,0,,0.017415369
2020/6/7,Chinese-Word-Vectors,0,,0.002795899,0.009345794,0.009615385,0,,0.021757078
2020/6/17,Chinese-Word-Vectors,0,,0.004659832,0,0,0,,0.004659832
2020/6/27,Chinese-Word-Vectors,0,,0.003727866,0,0,0,,0.003727866
2020/7/7,Chinese-Word-Vectors,0,,0.002795899,0,0,0,,0.002795899
2020/7/17,Chinese-Word-Vectors,0,,0.004193849,0.056074766,0.057692308,0,,0.117960923
2020/7/27,Chinese-Word-Vectors,0,,0.004659832,0.009345794,0.024038462,0,,0.038044088
2020/8/6,Chinese-Word-Vectors,0,,0.003727866,0,0,0,,0.003727866
2020/8/16,Chinese-Word-Vectors,0.007518797,,0.004659832,0,0,0,,0.012178629
2020/8/26,Chinese-Word-Vectors,0,,0.002795899,0.009345794,0.004807692,0,,0.016949385
2020/9/5,Chinese-Word-Vectors,0,,0.002329916,0,0,0,,0.002329916
2020/9/15,Chinese-Word-Vectors,0,,0.002329916,0,0,0,,0.002329916
2020/9/25,Chinese-Word-Vectors,0,,0.004193849,0,0,0,,0.004193849
2020/10/5,Chinese-Word-Vectors,0,,0.006523765,0,0,0,,0.006523765
2020/10/15,Chinese-Word-Vectors,0,,0.000931966,0,0,0,,0.000931966
2020/10/25,Chinese-Word-Vectors,0,,0.002329916,0,0,0,,0.002329916
2020/11/4,Chinese-Word-Vectors,0,,0.003261883,0.009345794,0.004807692,0,,0.017415369
2020/11/14,Chinese-Word-Vectors,0,,0.002795899,0.028037383,0.091346154,0.5,,0.622179436
2020/11/24,Chinese-Word-Vectors,0,,0.003727866,0,0,0,,0.003727866
2020/12/4,Chinese-Word-Vectors,0,,0.003261883,0,0,0,,0.003261883
2020/12/14,Chinese-Word-Vectors,0,,0.002795899,0,0,0,,0.002795899
2020/12/24,Chinese-Word-Vectors,0,,0.006523765,0,0,0,,0.006523765
2021/1/3,Chinese-Word-Vectors,0,,0.00139795,0.018691589,0.009615385,0,,0.029704924
2021/1/13,Chinese-Word-Vectors,0,,0.006523765,0,0,0,,0.006523765
2021/1/23,Chinese-Word-Vectors,0,,0.003261883,0,0,0,,0.003261883
2021/2/2,Chinese-Word-Vectors,0,,0.001863933,0.009345794,0,0,,0.011209727
2021/2/12,Chinese-Word-Vectors,0,,0.002329916,0.009345794,0.004807692,0,,0.016483402
2021/2/22,Chinese-Word-Vectors,0,,0.001863933,0,0,0,,0.001863933
2021/3/4,Chinese-Word-Vectors,0,,0.001863933,0,0,0,,0.001863933
2021/3/14,Chinese-Word-Vectors,0.022556391,,0.00139795,0,0,0,,0.023954341
