date,project_id,commits,commit_count,forks,issue,issue_comment,req_closed,req_opened,score
2013/9/15,ace,0.005981688448552246,0.007908245171240653,0.0035989294451847804,0.0032502714852933275,0.0029573675544705756,0.004885032072116821,0.003005806796619197,0.16902469286605512
2013/9/25,ace,0.004745799442148466,0.007908245171240653,0.003246505591785901,0.0032502714852933275,0.0015012696925466827,0.00417246302086703,0.0033563643263292637,0.14728823538299413
2013/10/5,ace,0.004340345669688656,0.004547359390797823,0.002975629677371574,0.0032433294080124915,0.0016163040634777249,0.004885032072116821,0.0033563643263292637,0.11201264318260223
2013/10/15,ace,0.005219483827591047,-0.0,0.0036856017838390077,0.0032468009224705567,0.000936177891154893,0.004885032072116821,0.0033563643263292637,0.08256633755107012
2013/10/25,ace,0.005219483827591047,-0.0,0.0038573409727379465,0.0032502714852933275,0.0007190845819886948,0.0046510252346689315,0.0033563643263292637,0.08085335145236416
2013/11/4,ace,0.006056211410583768,-0.0,0.0035117010491453795,0.003232909142467612,0.001225255181810352,0.002900997994293733,0.0033563643263292637,0.07642574446010629
2013/11/14,ace,0.005528214774174022,0.010821303901631604,0.002604508493664701,0.0032259575178802107,0.0017670411895096356,0.003927415482556078,0.0033563643263292637,0.18712628944945034
2013/11/24,ace,0.005604572876614163,0.01584953092967486,0.002022210910837749,0.0032294338090933703,0.0018413643741307215,0.00417246302086703,0.0033563643263292637,0.2608918608240084
2013/12/4,ace,0.00613044520976011,0.01584953092967486,0.0019215933414958785,0.0032259575178802107,0.002132418679554699,0.006009842794591531,0.0033563643263292637,0.27942702402422703
2013/12/14,ace,0.00620439422767455,0.007908245171240653,0.002698439658405545,0.0032259575178802107,0.0022037530259194594,0.003927415482556078,0.003005806796619197,0.15781603805115396
2013/12/24,ace,0.006929098752389324,-0.0,0.0036856017838390077,0.0032224802675776907,0.002344860985213638,0.005343514592309877,0.002644669380562258,0.10472172210841298
2014/1/3,ace,0.008507598548979894,0.018083186972198226,0.00444299083485053,0.0032190020569320974,0.002379826668830972,0.005115801848811392,0.002644669380562258,0.34002992096838125
2014/1/13,ace,0.008771239183251647,0.018083186972198226,0.0041111493672206165,0.0032190020569320974,0.002132418679554699,0.005568331352068403,0.002644669380562258,0.3435745308023459
2014/1/23,ace,0.009545228737302482,0.018083186972198226,0.003771733956850906,0.0031911416478821917,0.002924202730039199,0.005343514592309877,0.003005806796619197,0.35172196480616486
2014/2/2,ace,0.006570012111519977,-0.0,0.0036856017838390077,0.0032155228846864363,0.00223922141318806,0.003927415482556078,0.003005806796619197,0.09153852019187084
2014/2/12,ace,0.006056211410583768,0.010821303901631604,0.004767948902941841,0.0032050795857296037,0.0024493997692738587,0.004413578763878352,0.003005806796619197,0.20532463010943314
2014/2/22,ace,0.005604572876614163,0.010821303901631604,0.004360700539731379,0.003232909142467612,0.001384365631575436,0.005115801848811392,0.002644669380562258,0.20047421561606815
2014/3/4,ace,0.006714405448767094,0.010821303901631604,0.004360700539731379,0.0032224802675776907,0.0018413643741307215,0.005790397051319661,0.002644669380562258,0.21656496100621928
2014/3/14,ace,0.007629325307120244,-0.0,0.0035117010491453795,0.0032190020569320974,0.0019150353055455366,0.007277512935415721,0.003005806796619197,0.12405378852258227
2014/3/24,ace,0.007141594699937112,-0.0,0.003771733956850906,0.0032120427495804177,0.0020605365015278314,0.006441340732025244,0.003005806796619197,0.11453139021757618
2014/4/3,ace,0.00627806271511174,-0.0,0.0038573409727379465,0.0032085616503504466,0.0026893473795494786,0.00686366165210227,0.002644669380562258,0.1128129952154845
2014/4/13,ace,0.0049051789344233794,0.007908245171240653,0.004524851474232088,0.003232909142467612,0.002096547453238114,0.0062267877548761175,0.002644669380562258,0.16993476167579777
2014/4/23,ace,0.006056211410583768,0.007908245171240653,0.004524851474232088,0.0032155228846864363,0.0027905923737639184,0.007481455215838675,0.003005806796619197,0.19254785961084875
2014/5/3,ace,0.005831756818322217,0.007908245171240653,0.0041111493672206165,0.003184166853427093,0.003056311826275581,0.006441340732025244,0.0033563643263292637,0.18216864783835265
2014/5/13,ace,0.006786219389444736,-0.0,0.003246505591785901,0.0031702055619004183,0.0032841207412055867,0.005790397051319661,0.003005806796619197,0.10944816771214068
2014/5/23,ace,0.005297173129471848,-0.0,0.0028839699322777963,0.0025390440089426984,0.013899680222165561,0.00417246302086703,0.003005806796619197,0.14512387830209109
2014/6/2,ace,0.00537452068808414,-0.0,0.0035117010491453795,0.0023492011601163963,0.01711804530982176,0.005343514592309877,0.003005806796619197,0.1804466765168327
2014/6/12,ace,0.0049051789344233794,-0.0,0.004360700539731379,0.002067132891505685,0.01958324501043433,0.005790397051319661,0.0033563643263292637,0.20371817445247037
2014/6/22,ace,0.004745799442148466,-0.0,0.004767948902941841,-0.0,0.027600938354211315,0.005568331352068403,0.0033563643263292637,0.2779548031271265
2014/7/2,ace,0.004503771591966402,-0.0,0.004687321568467886,0.0003595959005740484,0.02501321117647255,0.00417246302086703,0.0033563643263292637,0.23903246780025394
2014/7/12,ace,0.0059068718051310184,-0.0,0.004194790531152927,0.0006736278529668837,0.02323798275202271,0.005343514592309877,0.0033563643263292637,0.23958991035639
2014/7/22,ace,0.006714405448767094,-0.0,0.0035117010491453795,0.0031387352239267297,0.004810520109966599,0.005790397051319661,0.0033563643263292637,0.11721673572934962
2014/8/1,ace,0.006570012111519977,-0.0,0.003771733956850906,0.0031422358762030556,0.004546923003389432,0.006009842794591531,0.0033563643263292637,0.11735221764130196
2014/8/11,ace,0.0049051789344233794,-0.0,0.002698439658405545,0.0031702055619004183,0.004158244627686134,0.0034242622604922553,0.0033563643263292637,0.07945848118383718
2014/8/21,ace,0.005219483827591047,-0.0,0.0035117010491453795,0.003135233580203083,0.0029573675544705756,0.003927415482556078,0.0033563643263292637,0.08286383295213123
2014/8/31,ace,0.005528214774174022,-0.0,0.003066589142877501,0.0031001623168025716,0.004338850195302585,0.0046510252346689315,0.0033563643263292637,0.09490046456170265
2014/9/10,ace,0.006056211410583768,0.010821303901631604,0.004027035573429499,0.003082589030887596,0.005184029558290571,0.005568331352068403,0.003005806796619197,0.22298378465517482
2014/9/20,ace,0.00466552631099085,0.010821303901631604,0.0035989294451847804,0.003149234211754881,0.004278885803215256,0.00417246302086703,0.003005806796619197,0.19574655386514353
2014/9/30,ace,0.00649742565916651,0.013443543121771316,0.003942437028441502,0.003103673949291311,0.005962577579433167,0.005115801848811392,0.002644669380562258,0.26323196880611965
2014/10/10,ace,0.007351975731677233,0.033444721435215256,0.003942437028441502,0.00306851217053037,0.0066840963932001144,0.005115801848811392,0.002644669380562258,0.676874286690248
2014/10/20,ace,0.008106458861306847,0.03479059472140535,0.0041111493672206165,0.00306851217053037,0.006996625349999701,0.005115801848811392,0.002644669380562258,0.7226966894167884
2014/10/30,ace,0.00790321714069669,0.03479059472140535,0.004027035573429499,0.003128227313051022,0.004428362844992403,0.004885032072116821,0.003005806796619197,0.7061680870463443
2014/11/9,ace,0.006570012111519977,0.01584953092967486,0.0035989294451847804,0.00315622859750495,0.00338051009679675,0.004885032072116821,0.0033563643263292637,0.2858957011280875
2014/11/19,ace,0.0059068718051310184,0.013443543121771316,0.0035989294451847804,0.003149234211754881,0.003089113854879667,0.006009842794591531,0.0033563643263292637,0.2507437814986445
2014/11/29,ace,0.005297173129471848,0.010821303901631604,0.003066589142877501,0.003152731897691971,0.0026213345578915944,0.005115801848811392,0.0033563643263292637,0.19853453694871867
2014/12/9,ace,0.0051414464531456825,-0.0,0.002791582960718928,0.0031911416478821917,0.0020243829130611895,0.004413578763878352,0.0033563643263292637,0.07920228975068024
2014/12/19,ace,0.0049843009611764775,-0.0,0.003246505591785901,0.0031806779953147232,0.00216815297536196,0.0031653846425764654,0.0033563643263292637,0.07179869506629849
2014/12/29,ace,0.0051414464531456825,-0.0,0.0035989294451847804,0.0032015965544476372,0.0022037530259194594,0.0031653846425764654,0.0033563643263292637,0.07453079834838576
2015/1/8,ace,0.004503771591966402,-0.0,0.004687321568467886,0.0032015965544476372,0.0018413643741307215,0.0026304877905682766,0.002644669380562258,0.06824698430687687
2015/1/18,ace,0.004008161476876546,-0.0,0.004194790531152927,0.0032015965544476372,0.002132418679554699,0.0031653846425764654,0.0018828160995144315,0.06618919347465967
2015/1/28,ace,0.003923939903937086,0.024001588892609213,0.00444299083485053,0.0031911416478821917,0.002552893787252894,0.002900997994293733,0.0018828160995144315,0.395755639449994
2015/2/7,ace,0.004340345669688656,0.027446069525901565,0.004277970595099272,0.0032015965544476372,0.0026893473795494786,0.0031653846425764654,0.002644669380562258,0.474423649104435
2015/2/17,ace,0.005528214774174022,0.027446069525901565,0.004848182391740124,0.003173697350850518,0.002824140301251764,0.0036781331258633376,0.002644669380562258,0.48999753865567514
2015/2/27,ace,0.004503771591966402,0.007908245171240653,0.0041111493672206165,0.0031911416478821917,0.0026893473795494786,0.0031653846425764654,0.002271173357795048,0.14541674595890267
2015/3/9,ace,0.003923939903937086,-0.0,0.003942437028441502,0.0031981125552309484,0.002132418679554699,0.0026304877905682766,0.001475810142543479,0.06083961332141542
2015/3/19,ace,0.0038392236727342872,-0.0,0.0035117010491453795,0.0032155228846864363,0.00258716850873493,0.0023530847870130993,0.002271173357795048,0.059544727587424906
2015/3/29,ace,0.007211952808221011,-0.0,0.003942437028441502,0.003152731897691971,0.004158244627686134,0.0046510252346689315,0.002644669380562258,0.11102587263869014
