date,project_id,commits,commit_count,forks,issue,issue_comment,req_closed,req_merged,score,req_opened,other
2013-09-15,ace,0.005981688448552246,0.007908245171240653,0.0035989294451847804,0.0032502714852933275,0.0029573675544705756,0.004885032072116821,0.005151332692843737,0.15127702723828537,0.003005806796619197,0.005151332692843737
2013-09-25,ace,0.004745799442148466,0.007908245171240653,0.003246505591785901,0.0032502714852933275,0.0015012696925466827,0.00417246302086703,-0.0,0.08791195872940734,0.0033563643263292637,-0.0
2013-10-05,ace,0.004340345669688656,0.004547359390797823,0.002975629677371574,0.0032433294080124915,0.0016163040634777249,0.004885032072116821,-0.0,0.06685700890525922,0.0033563643263292637,-0.0
2013-10-15,ace,0.005219483827591047,-0.0,0.0036856017838390077,0.0032468009224705567,0.000936177891154893,0.004885032072116821,-0.0,0.04928138652997987,0.0033563643263292637,-0.0
2013-10-25,ace,0.005219483827591047,-0.0,0.0038573409727379465,0.0032502714852933275,0.0007190845819886948,0.0046510252346689315,-0.0,0.04825895617210437,0.0033563643263292637,-0.0
2013-11-04,ace,0.006056211410583768,-0.0,0.0035117010491453795,0.003232909142467612,0.001225255181810352,0.002900997994293733,-0.0,0.045616249494539324,0.0033563643263292637,-0.0
2013-11-14,ace,0.005528214774174022,0.010821303901631604,0.002604508493664701,0.0032259575178802107,0.0017670411895096356,0.003927415482556078,-0.0,0.11169010608682053,0.0033563643263292637,-0.0
2013-11-24,ace,0.005604572876614163,0.01584953092967486,0.002022210910837749,0.0032294338090933703,0.0018413643741307215,0.00417246302086703,-0.0,0.15571857753580387,0.0033563643263292637,-0.0
2013-12-04,ace,0.00613044520976011,0.01584953092967486,0.0019215933414958785,0.0032259575178802107,0.002132418679554699,0.006009842794591531,-0.0,0.16678166412967446,0.0033563643263292637,-0.0
2013-12-14,ace,0.00620439422767455,0.007908245171240653,0.002698439658405545,0.0032259575178802107,0.0022037530259194594,0.003927415482556078,0.005151332692843737,0.14458691518054032,0.003005806796619197,0.005151332692843737
2013-12-24,ace,0.006929098752389324,-0.0,0.0036856017838390077,0.0032224802675776907,0.002344860985213638,0.005343514592309877,0.008918446173152059,0.16328772487748688,0.002644669380562258,0.008918446173152059
2014-01-03,ace,0.008507598548979894,0.018083186972198226,0.00444299083485053,0.0032190020569320974,0.002379826668830972,0.005115801848811392,0.008918446173152059,0.30373617694209193,0.002644669380562258,0.008918446173152059
2014-01-13,ace,0.008771239183251647,0.018083186972198226,0.0041111493672206165,0.0032190020569320974,0.002132418679554699,0.005568331352068403,0.008918446173152059,0.3058518489278758,0.002644669380562258,0.008918446173152059
2014-01-23,ace,0.009545228737302482,0.018083186972198226,0.003771733956850906,0.0031911416478821917,0.002924202730039199,0.005343514592309877,0.005151332692843737,0.2603235847519255,0.003005806796619197,0.005151332692843737
2014-02-02,ace,0.006570012111519977,-0.0,0.0036856017838390077,0.0032155228846864363,0.00223922141318806,0.003927415482556078,0.005151332692843737,0.10502783974194901,0.003005806796619197,0.005151332692843737
2014-02-12,ace,0.006056211410583768,0.010821303901631604,0.004767948902941841,0.0032050795857296037,0.0024493997692738587,0.004413578763878352,0.005151332692843737,0.1729433780946307,0.003005806796619197,0.005151332692843737
2014-02-22,ace,0.005604572876614163,0.010821303901631604,0.004360700539731379,0.003232909142467612,0.001384365631575436,0.005115801848811392,0.008918446173152059,0.22043953497008537,0.002644669380562258,0.008918446173152059
2014-03-04,ace,0.006714405448767094,0.010821303901631604,0.004360700539731379,0.0032224802675776907,0.0018413643741307215,0.005790397051319661,0.008918446173152059,0.23004362141314758,0.002644669380562258,0.008918446173152059
2014-03-14,ace,0.007629325307120244,-0.0,0.0035117010491453795,0.0032190020569320974,0.0019150353055455366,0.007277512935415721,0.005151332692843737,0.12443523450183729,0.003005806796619197,0.005151332692843737
2014-03-24,ace,0.007141594699937112,-0.0,0.003771733956850906,0.0032120427495804177,0.0020605365015278314,0.006441340732025244,0.005151332692843737,0.11875159870690856,0.003005806796619197,0.005151332692843737
2014-04-03,ace,0.00627806271511174,-0.0,0.0038573409727379465,0.0032085616503504466,0.0026893473795494786,0.00686366165210227,0.008918446173152059,0.16811716468717425,0.002644669380562258,0.008918446173152059
2014-04-13,ace,0.0049051789344233794,0.007908245171240653,0.004524851474232088,0.003232909142467612,0.002096547453238114,0.0062267877548761175,0.008918446173152059,0.2022114449435165,0.002644669380562258,0.008918446173152059
2014-04-23,ace,0.006056211410583768,0.007908245171240653,0.004524851474232088,0.0032155228846864363,0.0027905923737639184,0.007481455215838675,0.005151332692843737,0.1653173045128139,0.003005806796619197,0.005151332692843737
2014-05-03,ace,0.005831756818322217,0.007908245171240653,0.0041111493672206165,0.003184166853427093,0.003056311826275581,0.006441340732025244,-0.0,0.10873103753951457,0.0033563643263292637,-0.0
2014-05-13,ace,0.006786219389444736,-0.0,0.003246505591785901,0.0031702055619004183,0.0032841207412055867,0.005790397051319661,0.005151332692843737,0.11571757466589654,0.003005806796619197,0.005151332692843737
2014-05-23,ace,0.005297173129471848,-0.0,0.0028839699322777963,0.0025390440089426984,0.013899680222165561,0.00417246302086703,0.005151332692843737,0.13701134323383826,0.003005806796619197,0.005151332692843737
2014-06-02,ace,0.00537452068808414,-0.0,0.0035117010491453795,0.0023492011601163963,0.01711804530982176,0.005343514592309877,0.005151332692843737,0.15809446892128257,0.003005806796619197,0.005151332692843737
2014-06-12,ace,0.0049051789344233794,-0.0,0.004360700539731379,0.002067132891505685,0.01958324501043433,0.005790397051319661,-0.0,0.12159330783158787,0.0033563643263292637,-0.0
2014-06-22,ace,0.004745799442148466,-0.0,0.004767948902941841,-0.0,0.027600938354211315,0.005568331352068403,-0.0,0.16590293934619169,0.0033563643263292637,-0.0
2014-07-02,ace,0.004503771591966402,-0.0,0.004687321568467886,0.0003595959005740484,0.02501321117647255,0.00417246302086703,-0.0,0.14267135721737734,0.0033563643263292637,-0.0
2014-07-12,ace,0.0059068718051310184,-0.0,0.004194790531152927,0.0006736278529668837,0.02323798275202271,0.005343514592309877,-0.0,0.14300407806817456,0.0033563643263292637,-0.0
2014-07-22,ace,0.006714405448767094,-0.0,0.0035117010491453795,0.0031387352239267297,0.004810520109966599,0.005790397051319661,-0.0,0.06996317667218258,0.0033563643263292637,-0.0
2014-08-01,ace,0.006570012111519977,-0.0,0.003771733956850906,0.0031422358762030556,0.004546923003389432,0.006009842794591531,-0.0,0.07004404178826712,0.0033563643263292637,-0.0
2014-08-11,ace,0.0049051789344233794,-0.0,0.002698439658405545,0.0031702055619004183,0.004158244627686134,0.0034242622604922553,-0.0,0.047426399673883325,0.0033563643263292637,-0.0
2014-08-21,ace,0.005219483827591047,-0.0,0.0035117010491453795,0.003135233580203083,0.0029573675544705756,0.003927415482556078,-0.0,0.049458952669952067,0.0033563643263292637,-0.0
2014-08-31,ace,0.005528214774174022,-0.0,0.003066589142877501,0.0031001623168025716,0.004338850195302585,0.0046510252346689315,-0.0,0.056643259403956814,0.0033563643263292637,-0.0
2014-09-10,ace,0.006056211410583768,0.010821303901631604,0.004027035573429499,0.003082589030887596,0.005184029558290571,0.005568331352068403,0.005151332692843737,0.183483601226401,0.003005806796619197,0.005151332692843737
2014-09-20,ace,0.00466552631099085,0.010821303901631604,0.0035989294451847804,0.003149234211754881,0.004278885803215256,0.00417246302086703,0.005151332692843737,0.16722650979686354,0.003005806796619197,0.005151332692843737
2014-09-30,ace,0.00649742565916651,0.013443543121771316,0.003942437028441502,0.003103673949291311,0.005962577579433167,0.005115801848811392,0.008918446173152059,0.25789776776137285,0.002644669380562258,0.008918446173152059
2014-10-10,ace,0.007351975731677233,0.033444721435215256,0.003942437028441502,0.00306851217053037,0.0066840963932001144,0.005115801848811392,0.008918446173152059,0.5047885413795655,0.002644669380562258,0.008918446173152059
2014-10-20,ace,0.008106458861306847,0.03479059472140535,0.0041111493672206165,0.00306851217053037,0.006996625349999701,0.005115801848811392,0.008918446173152059,0.5321385681274793,0.002644669380562258,0.008918446173152059
2014-10-30,ace,0.00790321714069669,0.03479059472140535,0.004027035573429499,0.003128227313051022,0.004428362844992403,0.004885032072116821,0.005151332692843737,0.47188191314897315,0.003005806796619197,0.005151332692843737
2014-11-09,ace,0.006570012111519977,0.01584953092967486,0.0035989294451847804,0.00315622859750495,0.00338051009679675,0.004885032072116821,-0.0,0.17064262473599653,0.0033563643263292637,-0.0
2014-11-19,ace,0.0059068718051310184,0.013443543121771316,0.0035989294451847804,0.003149234211754881,0.003089113854879667,0.006009842794591531,-0.0,0.1496614913841889,0.0033563643263292637,-0.0
2014-11-29,ace,0.005297173129471848,0.010821303901631604,0.003066589142877501,0.003152731897691971,0.0026213345578915944,0.005115801848811392,-0.0,0.11849934907029877,0.0033563643263292637,-0.0
2014-12-09,ace,0.0051414464531456825,-0.0,0.002791582960718928,0.0031911416478821917,0.0020243829130611895,0.004413578763878352,-0.0,0.04727348664155623,0.0033563643263292637,-0.0
2014-12-19,ace,0.0049843009611764775,-0.0,0.003246505591785901,0.0031806779953147232,0.00216815297536196,0.0031653846425764654,-0.0,0.04285450159057655,0.0033563643263292637,-0.0
2014-12-29,ace,0.0051414464531456825,-0.0,0.0035989294451847804,0.0032015965544476372,0.0022037530259194594,0.0031653846425764654,-0.0,0.04448521262703361,0.0033563643263292637,-0.0
2015-01-08,ace,0.004503771591966402,-0.0,0.004687321568467886,0.0032015965544476372,0.0018413643741307215,0.0026304877905682766,0.008918446173152059,0.14151704077677407,0.002644669380562258,0.008918446173152059
2015-01-18,ace,0.004008161476876546,-0.0,0.004194790531152927,0.0032015965544476372,0.002132418679554699,0.0031653846425764654,0.01506845392123329,0.24107125625092446,0.0018828160995144315,0.01506845392123329
2015-01-28,ace,0.003923939903937086,0.024001588892609213,0.00444299083485053,0.0031911416478821917,0.002552893787252894,0.002900997994293733,0.01506845392123329,0.43777964726289414,0.0018828160995144315,0.01506845392123329
2015-02-07,ace,0.004340345669688656,0.027446069525901565,0.004277970595099272,0.0032015965544476372,0.0026893473795494786,0.0031653846425764654,0.008918446173152059,0.38395178853296896,0.002644669380562258,0.008918446173152059
2015-02-17,ace,0.005528214774174022,0.027446069525901565,0.004848182391740124,0.003173697350850518,0.002824140301251764,0.0036781331258633376,0.008918446173152059,0.3932473791273217,0.002644669380562258,0.008918446173152059
2015-02-27,ace,0.004503771591966402,0.007908245171240653,0.0041111493672206165,0.0031911416478821917,0.0026893473795494786,0.0031653846425764654,0.012163094761561612,0.23796859671395748,0.002271173357795048,0.012163094761561612
2015-03-09,ace,0.003923939903937086,-0.0,0.003942437028441502,0.0031981125552309484,0.002132418679554699,0.0026304877905682766,0.017721519766546588,0.2882694760183927,0.001475810142543479,0.017721519766546588
2015-03-19,ace,0.0038392236727342872,-0.0,0.0035117010491453795,0.0032155228846864363,0.00258716850873493,0.0023530847870130993,0.012163094761561612,0.18671414780665607,0.002271173357795048,0.012163094761561612
2015-03-29,ace,0.007211952808221011,-0.0,0.003942437028441502,0.003152731897691971,0.004158244627686134,0.0046510252346689315,0.008918446173152059,0.16705048447468474,0.002644669380562258,0.008918446173152059
2015-04-08,ace,0.007766693615510265,-0.0,0.004360700539731379,0.003128227313051022,0.004398582506142155,0.0062267877548761175,-0.0,0.078343809668946,0.0033563643263292637,-0.0
2015-04-18,ace,0.0066423375159788975,0.004547359390797823,0.004687321568467886,0.003159724312515702,0.0038213268717505514,0.005343514592309877,-0.0,0.08941048361149856,0.0033563643263292637,-0.0
2015-04-28,ace,0.003231133999520401,0.004547359390797823,0.004928030073657388,0.0031946275868025777,0.002924202730039199,0.00417246302086703,-0.0,0.06659479238700677,0.0033563643263292637,-0.0
2015-05-08,ace,0.003923939903937086,0.004547359390797823,0.004606292007371372,0.0031667127934003727,0.004097559411826204,0.004413578763878352,-0.0,0.07289527406021538,0.0033563643263292637,-0.0
2015-05-18,ace,0.004503771591966402,-0.0,0.004360700539731379,0.0031422358762030556,0.004158244627686134,0.004885032072116821,-0.0,0.055238756046654805,0.0033563643263292637,-0.0
2015-05-28,ace,0.005219483827591047,-0.0,0.004524851474232088,0.003128227313051022,0.003412481270365891,0.004885032072116821,-0.0,0.05696966008258417,0.0033563643263292637,-0.0
2015-06-07,ace,0.004745799442148466,-0.0,0.004360700539731379,0.0031457355383682443,0.0031218281109639595,0.00417246302086703,-0.0,0.05059827162912757,0.0033563643263292637,-0.0
2015-06-17,ace,0.004422272226991737,-0.0,0.004606292007371372,0.0031422358762030556,0.0032841207412055867,0.003927415482556078,-0.0,0.04911202400068514,0.0033563643263292637,-0.0
2015-06-27,ace,0.004422272226991737,-0.0,0.003942437028441502,0.003152731897691971,0.00338051009679675,0.003927415482556078,-0.0,0.04780293893791275,0.0033563643263292637,-0.0
2015-07-07,ace,0.0034951331804361197,-0.0,0.0036856017838390077,0.0031876547371860703,0.002132418679554699,0.002900997994293733,-0.0,0.03602374165803665,0.0033563643263292637,-0.0
2015-07-17,ace,0.00340772720663352,-0.0,0.0033355076097205997,0.0032085616503504466,0.0015781568202324887,0.0026304877905682766,0.008918446173152059,0.13293111168303218,0.002644669380562258,0.008918446173152059
2015-07-27,ace,0.0024977431638665785,-0.0,0.003942437028441502,0.003232909142467612,0.0015398139483949447,0.0014677314819010437,0.008918446173152059,0.12650927354413843,0.002644669380562258,0.008918446173152059
2015-08-06,ace,0.0031419075898484017,-0.0,0.004277970595099272,0.0032190020569320974,0.0022037530259194594,0.0026304877905682766,0.008918446173152059,0.13540278810754172,0.002644669380562258,0.008918446173152059
2015-08-16,ace,0.00268556195784228,-0.0,0.004027035573429499,0.003236383519250122,0.0018413643741307215,0.0023530847870130993,0.005151332692843737,0.0809624544285993,0.003005806796619197,0.005151332692843737
2015-08-26,ace,0.0025920612732475913,-0.0,0.003942437028441502,0.0032502714852933275,0.0012654043131071822,0.0020677979428570265,0.005151332692843737,0.07814307727288132,0.003005806796619197,0.005151332692843737
2015-09-05,ace,0.0030520329536047916,-0.0,0.003246505591785901,0.0032502714852933275,0.0008071843088275105,0.0020677979428570265,0.005151332692843737,0.07751985109803017,0.003005806796619197,0.005151332692843737
2015-09-15,ace,0.0038392236727342872,-0.0,0.0036856017838390077,0.0032224802675776907,0.0015398139483949447,0.002900997994293733,-0.0,0.03619726922091486,0.0033563643263292637,-0.0
2015-09-25,ace,0.004008161476876546,-0.0,0.0033355076097205997,0.003184166853427093,0.0022037530259194594,0.003927415482556078,-0.0,0.041635077716640864,0.0033563643263292637,-0.0
2015-10-05,ace,0.004175170758894349,-0.0,0.0041111493672206165,0.0031422358762030556,0.0036027044848932067,0.00417246302086703,-0.0,0.04865071111789568,0.0033563643263292637,-0.0
2015-10-15,ace,0.004584853259356425,-0.0,0.004194790531152927,0.003103673949291311,0.0043088972563202176,0.006009842794591531,-0.0,0.0605966269162473,0.0033563643263292637,-0.0
2015-10-25,ace,0.00466552631099085,-0.0,0.004524851474232088,0.003121217063984918,0.004368745116056677,0.006009842794591531,-0.0,0.06193497855715098,0.0033563643263292637,-0.0
2015-11-04,ace,0.003753999410912059,-0.0,0.0038573409727379465,0.003149234211754881,0.0035711873653414493,0.005343514592309877,-0.0,0.051092618321349294,0.0033563643263292637,-0.0
2015-11-14,ace,0.004008161476876546,-0.0,0.0038573409727379465,0.0031667127934003727,0.002890944120907573,0.00417246302086703,-0.0,0.04547902173451196,0.0033563643263292637,-0.0
2015-11-24,ace,0.004422272226991737,-0.0,0.0035117010491453795,0.003152731897691971,0.002890944120907573,0.004413578763878352,-0.0,0.04755255935825154,0.0033563643263292637,-0.0
2015-12-04,ace,0.004503771591966402,-0.0,0.003246505591785901,0.0031771881615550003,0.002344860985213638,0.00417246302086703,-0.0,0.04501224802061036,0.0033563643263292637,-0.0
2015-12-14,ace,0.0034951331804361197,-0.0,0.0035117010491453795,0.0032050795857296037,0.0026553936328672758,0.0031653846425764654,-0.0,0.03790162193832776,0.0033563643263292637,-0.0
2015-12-24,ace,0.0024977431638665785,-0.0,0.002975629677371574,0.0032050795857296037,0.0030234208851851662,0.002900997994293733,-0.0,0.03253870173803555,0.0033563643263292637,-0.0
2016-01-03,ace,0.0034951331804361197,-0.0,0.0035117010491453795,0.0031876547371860703,0.003219455217270862,0.003927415482556078,-0.0,0.04230895600019686,0.0033563643263292637,-0.0
2016-01-13,ace,0.004091901077915301,-0.0,0.0028839699322777963,0.0031771881615550003,0.0024146722398128624,0.005115801848811392,0.008918446173152059,0.14682009161376464,0.002644669380562258,0.008918446173152059
2016-01-23,ace,0.004422272226991737,-0.0,0.003942437028441502,0.0031771881615550003,0.00216815297536196,0.005568331352068403,0.017721519766546588,0.30253821600528213,0.001475810142543479,0.017721519766546588
2016-02-02,ace,0.003753999410912059,-0.0,0.003942437028441502,0.0031911416478821917,0.0019150353055455366,0.004885032072116821,0.024600030992324926,0.44644199860670214,-0.0,0.024600030992324926
2016-02-12,ace,0.0024977431638665785,-0.0,0.0038573409727379465,0.0032120427495804177,0.0025185086405152346,0.0031653846425764654,0.02017353188551698,0.33516868231613467,0.0010437250179321155,0.02017353188551698
2016-02-22,ace,0.00181098089774023,-0.0,0.003771733956850906,0.003236383519250122,0.0026213345578915944,0.0017733018045593646,0.012163094761561612,0.17717596894272997,0.002271173357795048,0.012163094761561612
