date,project_id,commits,commit_count,forks,issue,issue_comment,req_closed,req_merged,score,req_opened,other
2014-06-12,capybara,0.002661667629190912,-0.0,0.0032270343636243014,0.0032674520096754272,0.00031254734683537833,0.004940588323227425,-0.0,0.027636806671852206,0.0034825017652594793,-0.0
2014-06-22,capybara,0.0025378713456337175,-0.0,0.0036021851131492377,0.0032632481630915314,0.0004025574700370282,0.0041215941876513885,-0.0,0.02579931141432612,0.0034825017652594793,-0.0
2014-07-02,capybara,0.0025378713456337175,-0.0,0.0032270343636243014,0.003259042926493523,0.0004894557001952987,0.00453636542787729,-0.0,0.026367348234226304,0.0034825017652594793,-0.0
2014-07-12,capybara,0.002412616840537587,-0.0,0.0032270343636243014,0.0032527324605634432,0.0009699858217533779,0.0041215941876513885,-0.0,0.02550232582790418,0.0034825017652594793,-0.0
2014-07-22,capybara,0.0007405385227377592,-0.0,0.0020239224375174425,0.0032611457186799823,0.0006562301256105089,0.0012930713793797093,-0.0,0.01224410129029713,0.0034825017652594793,-0.0
2014-08-01,capybara,-0.0,-0.0,0.0020239224375174425,0.0032653502599996583,0.0005738740481817285,-0.0,-0.0,0.008506660265288627,0.0034825017652594793,-0.0
2014-08-11,capybara,-0.0,-0.0,0.0032270343636243014,0.003273755178012881,-0.0,-0.0,-0.0,0.009847977274104233,0.0034825017652594793,-0.0
2014-08-21,capybara,0.00021948070883528044,-0.0,0.0036021851131492377,0.003273755178012881,-0.0,-0.0,-0.0,0.010847004433479558,0.0034825017652594793,-0.0
2014-08-31,capybara,0.0005767862576319604,-0.0,0.0032270343636243014,0.003269553412389477,0.00016907883478994626,0.0012930713793797093,-0.0,0.013284609392821509,0.0034825017652594793,-0.0
2014-09-10,capybara,0.0005767862576319604,-0.0,0.0015873038955514156,0.003269553412389477,0.00016907883478994626,0.0012930713793797093,-0.0,0.010693530582668257,0.0034825017652594793,-0.0
2014-09-20,capybara,0.0007405385227377592,-0.0,0.0024402340480769264,0.0032653502599996583,0.00035799377267385423,0.00279863520219729,-0.0,0.01589024041855588,0.0034825017652594793,-0.0
