date,project_id,commits,commit_count,forks,issue,issue_comment,req_closed,req_merged,score,req_opened,other
2013-09-15,Arduino,0.003865161243938817,0.0017708405950593081,0.001880821803531581,0.0034139386333586286,0.00035229018343560194,0.00308544603957532,0.003228686343770037,0.12227345470245869,0.003074994087659103,0.003228686343770037
2013-09-25,Arduino,0.004951170398183952,0.0017708405950593081,0.001880821803531581,0.0034234952857733858,0.00021485692405664482,0.0035037140079519323,-0.0,0.07934586877299474,0.0034919129935670457,-0.0
2013-10-05,Arduino,0.004130795968025687,0.0017708405950593081,0.002371817638291625,0.0034521236032541637,0.00014978213186256825,0.0026522850411802787,-0.0,0.07112971504121032,0.0034919129935670457,-0.0
2013-10-15,Arduino,0.0037033865107800254,-0.0,0.0021645360370446142,0.0034854450259187483,-0.0,0.0032962921331911475,-0.0,0.060320797370057945,0.0034919129935670457,-0.0
2013-10-25,Arduino,0.002978769364927244,0.003160822822093037,0.002094435266538212,0.0034854450259187483,4.303920989655975e-05,0.0035037140079519323,0.003228686343770037,0.12706426765189333,0.003074994087659103,0.003228686343770037
2013-11-04,Arduino,0.004183353269267417,0.003160822822093037,0.00143620756010037,0.0034521236032541637,0.00018272576043374596,0.00410772694335357,0.003228686343770037,0.13599680018704724,0.003074994087659103,0.003228686343770037
2013-11-14,Arduino,0.005149983087540572,0.005559928908134916,0.0012031215650400563,0.0034664144839288303,0.00023066235542486437,0.002870889737748324,0.003228686343770037,0.15405486411016897,0.003074994087659103,0.003228686343770037
2013-11-24,Arduino,0.004749977927765413,0.003160822822093037,0.00143620756010037,0.0034664144839288303,0.0002463124416504768,0.0024292258145817073,-0.0,0.07824866725959546,0.0034919129935670457,-0.0
2013-12-04,Arduino,0.005395324153426473,0.008653668016123129,0.0015872989894826033,0.0034854450259187483,0.00021485692405664482,0.0024292258145817073,-0.0,0.1293093983825488,0.0034919129935670457,-0.0
2013-12-14,Arduino,0.005100496629691923,0.008653668016123129,0.00143620756010037,0.003456888947696207,0.0003670011232462345,0.0024292258145817073,-0.0,0.12625526775981874,0.0034919129935670457,-0.0
2013-12-24,Arduino,0.005149983087540572,0.009596424344167513,0.0015872989894826033,0.003456888947696207,0.0003816203272479691,0.0035037140079519323,-0.0,0.14219517891059713,0.0034919129935670457,-0.0
2014-01-03,Arduino,0.004443449146857895,0.004407052438068324,0.0015121479704980603,0.003399590561189141,0.0007901234728516051,0.0032962921331911475,-0.0,0.09144854484963594,0.0034919129935670457,-0.0
2014-01-13,Arduino,0.0033739913537848987,0.0017708405950593081,0.002507663051254732,0.0034139386333586286,0.0006055458265522212,0.00308544603957532,0.003228686343770037,0.12358666789726813,0.003074994087659103,0.003228686343770037
2014-01-23,Arduino,0.004850879169338348,0.017581773233522124,0.002371817638291625,0.003313167788835994,0.0008794628859889077,0.0022012151609993812,0.003228686343770037,0.2828112206832868,0.003074994087659103,0.003228686343770037
2014-02-02,Arduino,0.004183353269267417,0.017581773233522124,0.002574929467233973,0.003342039615666354,0.0006458467590965682,0.0026522850411802787,0.003228686343770037,0.27998271567090277,0.003074994087659103,0.003228686343770037
2014-02-12,Arduino,0.005199327947466667,0.017581773233522124,0.0015872989894826033,0.003342039615666354,0.0006724718002523745,0.0022012151609993812,-0.0,0.22605643414816115,0.0034919129935670457,-0.0
2014-02-22,Arduino,0.00459744693218997,-0.0,0.0012817543668139299,0.0034139386333586286,0.0004956894041132617,0.0014802668602251563,-0.0,0.05451016687828954,0.0034919129935670457,-0.0
2014-03-04,Arduino,0.0059235572954197445,-0.0,0.0012031215650400563,0.0034616525736298424,0.00021485692405664482,0.0006736032619578589,-0.0,0.06139401719701595,0.0034919129935670457,-0.0
2014-03-14,Arduino,0.006437369599926558,-0.0,0.0015872989894826033,0.003456888947696207,0.0004249658107987638,0.001223907052207704,-0.0,0.07145169999622746,0.0034919129935670457,-0.0
2014-03-24,Arduino,0.006111984732594415,0.0017708405950593081,0.0016617045186729817,0.0035044483451805862,0.00023066235542486437,0.0009563107174558504,-0.0,0.07609767269021205,0.0034919129935670457,-0.0
2014-04-03,Arduino,0.007027954216835946,0.0017708405950593081,0.0019526014951935912,0.0035044483451805862,0.00023066235542486437,0.0009563107174558504,-0.0,0.08661316074060549,0.0034919129935670457,-0.0
2014-04-13,Arduino,0.006802823254103696,0.0017708405950593081,0.0023032087872819377,0.0035044483451805862,0.00011581897742469893,0.0009563107174558504,-0.0,0.08647607641640148,0.0034919129935670457,-0.0
2014-04-23,Arduino,0.007027954216835946,-0.0,0.0031628461844529377,0.0035044483451805862,0.00013294515545434434,0.0014802668602251563,-0.0,0.08817064094417626,0.0034919129935670457,-0.0
2014-05-03,Arduino,0.005346529406671478,-0.0,0.003539610009579199,0.0034901984008167846,0.0004534691447845298,0.0017276722273496805,-0.0,0.07768361016364785,0.0034919129935670457,-0.0
2014-05-13,Arduino,0.0040251208639510054,0.004407052438068324,0.0036628451026793985,0.0035091949425195518,0.0003374831362129035,0.001223907052207704,-0.0,0.09156336192870483,0.0034919129935670457,-0.0
2014-05-23,Arduino,0.003149691912159626,0.004407052438068324,0.0034152331327152365,0.0035044483451805862,0.0003374831362129035,0.001223907052207704,-0.0,0.08276624288302135,0.0034919129935670457,-0.0
2014-06-02,Arduino,0.002746965495407695,0.004407052438068324,0.0033526008342338568,0.0034901984008167846,0.00041059915927996876,0.0014802668602251563,-0.0,0.08063389797939234,0.0034919129935670457,-0.0
2014-06-12,Arduino,0.004391779882222379,-0.0,0.0033526008342338568,0.003480689949611905,0.0004534691447845298,0.0017276722273496805,-0.0,0.0680638962738406,0.0034919129935670457,-0.0
2014-06-22,Arduino,0.004339938235544266,-0.0,0.0034152331327152365,0.0034187178304909078,0.0009422548983054793,0.0017276722273496805,-0.0,0.06993025751414343,0.0034919129935670457,-0.0
2014-07-02,Arduino,0.004800505784129174,0.003160822822093037,0.0027082174347189294,0.003399590561189141,0.0008794628859889077,0.0019676310794649898,-0.0,0.08726572689590534,0.0034919129935670457,-0.0
2014-07-12,Arduino,0.003594480662929759,0.003160822822093037,0.0030989505971475728,0.0033948043669331405,0.000991926480696634,0.0032962921331911475,-0.0,0.08736741503261751,0.0034919129935670457,-0.0
