date,project_id,commits,commit_count,forks,issue,issue_comment,req_closed,req_merged,score,req_opened,other
2013-09-15,cancan,0.006664372673824807,-0.0,0.0022728745587638215,0.0030509176304170486,0.004672997473730782,-0.0,0.006601851962247314,0.08520103647250922,0.002753887576908956,0.006601851962247314
2013-09-25,cancan,0.009157776019393356,-0.0,0.003184501874469689,0.0030744879599080583,0.0026435246764923955,-0.0,-0.0,0.040941683530899164,0.0033125817903402275,-0.0
2013-10-05,cancan,0.006664372673824807,-0.0,0.003184501874469689,0.0030744879599080583,0.0031808555008340897,-0.0,-0.0,0.0337478699221483,0.0033125817903402275,-0.0
2013-10-15,cancan,0.009157776019393356,-0.0,0.004033328889110968,0.003098012733192304,0.0031808555008340897,-0.0,-0.0,0.0453136326089627,0.0033125817903402275,-0.0
2013-10-25,cancan,0.009157776019393356,-0.0,0.004439537866190469,0.003121492368228418,0.0028254093565842383,-0.0,-0.0,0.046480120667453106,0.0033125817903402275,-0.0
2013-11-04,cancan,0.011416866688055123,-0.0,0.004835458026493802,0.0031449272753754686,0.002078213966016694,-0.0,-0.0,0.05513263949119823,0.0033125817903402275,-0.0
2013-11-14,cancan,0.006664372673824807,-0.0,0.005222121896952128,0.0030509176304170486,0.0045144214021703094,-0.0,-0.0,0.044800936225003835,0.0033125817903402275,-0.0
2013-11-24,cancan,0.0038101560018110265,-0.0,0.005222121896952128,0.0030273013189479957,0.004672997473730782,-0.0,-0.0,0.037016141168800885,0.0033125817903402275,-0.0
2013-12-04,cancan,0.0038101560018110265,-0.0,0.0056003734063143655,0.0029323674518008298,0.005594146152600668,-0.0,-0.0,0.04048763080710048,0.0033125817903402275,-0.0
2013-12-14,cancan,0.006664372673824807,-0.0,0.004835458026493802,0.0030273013189479957,0.002270235885081456,-0.0,-0.0,0.0392511908189554,0.0033125817903402275,-0.0
2013-12-24,cancan,0.009157776019393356,-0.0,0.005222121896952128,0.0029799290065922112,0.0030044518400932554,-0.0,-0.0,0.05022180549139843,0.0033125817903402275,-0.0
2014-01-03,cancan,0.009157776019393356,-0.0,0.005222121896952128,0.0030509176304170486,0.002078213966016694,-0.0,-0.0,0.04878036111221214,0.0033125817903402275,-0.0
2014-01-13,cancan,0.006664372673824807,-0.0,0.004439537866190469,0.0030509176304170486,0.002078213966016694,-0.0,-0.0,0.0372211455598421,0.0033125817903402275,-0.0
2014-01-23,cancan,0.029141712195486627,0.042255236187813454,0.004835458026493802,0.000539271666354145,0.02683750175328733,0.029932808567787066,-0.0,0.5340853873371764,0.0033125817903402275,-0.0
2014-02-02,cancan,0.031560036873981484,0.042255236187813454,0.004835458026493802,0.00025612866140943904,0.029327757111725004,0.03268948337591798,-0.0,0.5778960667672404,0.0033125817903402275,-0.0
2014-02-12,cancan,0.03381573472223836,0.042255236187813454,0.006334341817189546,-0.0,0.03257019004971641,0.0335600178197239,-0.0,0.6216123929519964,0.0033125817903402275,-0.0
2014-02-22,cancan,0.019009976056921264,-0.0,0.005970915289217121,0.002642805285702055,0.015236355005760725,0.017344705603664034,-0.0,0.1736309946438328,0.0033125817903402275,-0.0
2014-03-04,cancan,0.031560036873981484,-0.0,0.006334341817189546,0.0026915857596607764,0.015032479269396918,0.022475897547623802,-0.0,0.2703746271610693,0.0033125817903402275,-0.0
2014-03-14,cancan,0.03693102523907796,-0.0,0.005970915289217121,0.0026915857596607764,0.012247163155532882,0.0289616500333139,0.006601851962247314,0.3881080584265147,0.002753887576908956,0.006601851962247314
2014-03-24,cancan,0.03381573472223836,-0.0,0.005970915289217121,0.0028366616220095783,0.010022361152357885,0.026932579115399525,0.006601851962247314,0.3469156142148501,0.002753887576908956,0.006601851962247314
2014-04-03,cancan,0.017278278573245577,-0.0,0.005222121896952128,0.0029799290065922112,0.005743097147069347,0.020008883921229147,0.011314406507998954,0.25518350892060393,0.002165803200804878,0.011314406507998954
2014-04-13,cancan,0.006664372673824807,-0.0,0.005970915289217121,0.0030036385916958424,0.004672997473730782,0.00945774687975457,0.006601851962247314,0.12382373095704416,0.002753887576908956,0.006601851962247314
2014-04-23,cancan,0.006664372673824807,-0.0,0.006334341817189546,0.002956172113067016,0.006037463609262027,0.005476352479783891,0.006601851962247314,0.11671676052377428,0.002753887576908956,0.006601851962247314
2014-05-03,cancan,0.006664372673824807,-0.0,0.008714677852918169,0.0030036385916958424,0.005443964527954718,0.0031119157598452477,0.006601851962247314,0.12203750992103912,0.002753887576908956,0.006601851962247314
2014-05-13,cancan,-0.0,-0.0,0.008060430770608787,0.003121492368228418,0.0024585604207233657,0.0031119157598452477,0.006601851962247314,0.09718065614555876,0.002753887576908956,0.006601851962247314
2014-05-23,cancan,-0.0,-0.0,0.006334341817189546,0.0031449272753754686,0.0008143941389366012,-0.0,0.006601851962247314,0.08039348693771835,0.002753887576908956,0.006601851962247314
2014-06-02,cancan,-0.0,-0.0,0.003184501874469689,0.003121492368228418,0.0012630454173853133,0.0031119157598452477,0.006601851962247314,0.07275047512483632,0.002753887576908956,0.006601851962247314
2014-06-12,cancan,-0.0,-0.0,0.0027379916560073226,0.0030509176304170486,0.004028761870784571,0.005476352479783891,0.011314406507998954,0.1334223284873704,0.002165803200804878,0.011314406507998954
2014-06-22,cancan,0.009157776019393356,-0.0,0.004835458026493802,0.0030036385916958424,0.004672997473730782,0.011220597341479796,0.015313857549959434,0.23703219272988624,0.0015381943072591505,0.015313857549959434
