date,project_id,commits,commit_count,forks,issue,issue_comment,req_closed,req_merged,req_opened,other,score
2014-02-02,redis,0.0030048954753464662,0.005056924271847158,0.0005097249842159479,0.0032110441353741044,0.003183414522015484,0.0017976071649145036,-0.0,0.0037352793307870538,-0.0,0.11385376941104745
2014-02-12,redis,0.003366614815970666,0.005854609312327867,0.0006289210917539724,0.0031902075012849532,0.0027882064233514395,0.0022020283380543163,-0.0,0.0037352793307870538,-0.0,0.12632024177732723
2014-02-22,redis,0.003366614815970666,0.005854609312327867,0.0005499341977459458,0.0032456952318887376,0.0016554421426145903,0.0016584191643155186,-0.0,0.0037352793307870538,-0.0,0.11398270954505929
2014-03-04,redis,0.004976155805235628,0.015882953591403393,0.0007443139936529477,0.003273347857973053,0.001279279901347709,0.0022020283380543163,-0.0,0.0037352793307870538,-0.0,0.25605037939499936
2014-03-14,redis,0.005877213139503767,0.023377021055734644,0.0008194746626110699,0.0032526140466352612,0.002278784731353705,0.0029643988868734983,0.0024502737579101806,0.0032557607215212615,0.0024502737579101806,0.4483134857395755
2014-03-24,redis,0.00644349596222588,0.023377021055734644,0.0008194746626110699,0.0032110441353741044,0.002730639853493661,0.0036802954001777786,0.0024502737579101806,0.0032557607215212615,0.0024502737579101806,0.4647960190534003
2014-04-03,redis,0.005362959823562569,0.015882953591403393,0.0008565827411964707,0.003197156900773673,0.0030156379954806643,0.0029643988868734983,0.0024502737579101806,0.0032557607215212615,0.0024502737579101806,0.32657429101569546
2014-04-13,redis,0.0037954826510369633,0.00806904309629696,0.0008194746626110699,0.00322491601805017,0.001826118036631222,0.0019344807776855695,-0.0,0.0037352793307870538,-0.0,0.1463668047532394
2014-04-23,redis,0.00288189755481728,0.009430951113281589,0.0008933971810793913,0.0032664403499886342,0.001279279901347709,0.0017976071649145036,-0.0,0.0037352793307870538,-0.0,0.1481768342715777
2014-05-03,redis,0.0020242908206879497,0.009430951113281589,0.0005896536496981566,0.003287151634629965,0.0009034937236088087,0.0015166845963136032,0.0013652891990210809,0.0034976797824150083,0.0013652891990210809,0.15705504200523623
2014-05-13,redis,0.0016582129364215413,0.0042199043736385064,0.0006289210917539724,0.003294047922384565,0.001279279901347709,0.0013721193946716827,0.0013652891990210809,0.0034976797824150083,0.0013652891990210809,0.10224970310145526
2014-05-23,redis,0.0008642406964292949,0.002380765699106506,0.0003856644962312276,0.003294047922384565,0.0021167575310333513,0.0007565475856873491,0.0013652891990210809,0.0034976797824150083,0.0013652891990210809,0.07981989800477723
2014-06-02,redis,0.000589276672572791,0.010084337550932215,0.0003429435434993098,0.0033078293440884435,0.001951855127520581,0.0005893520269486538,-0.0,0.0037352793307870538,-0.0,0.12723197376458853
2014-06-12,redis,0.0004732322443270943,0.00875978098225805,0.0003429435434993098,0.0033284737327263997,0.0016554421426145903,0.0005893520269486538,0.0013652891990210809,0.0034976797824150083,0.0013652891990210809,0.13310366811273153
2014-06-22,redis,0.000756451409720275,0.00875978098225805,0.00042764973530177503,0.0033353478343901947,0.0009277645838423171,0.0004135177370194284,0.00342945908198225,0.003009128423315354,0.00342945908198225,0.17768837537116677
2014-07-02,redis,0.00206897797580945,0.006619583476500513,0.0005499341977459458,0.0033078293440884435,0.0011179422495337166,0.0019344807776855695,0.00342945908198225,0.003009128423315354,0.00342945908198225,0.1787565299371715
2014-07-12,redis,0.00206897797580945,0.006619583476500513,0.0006289210917539724,0.0033009404890639027,0.0008299332104289013,0.002069233337231289,0.0024502737579101806,0.0032557607215212615,0.0024502737579101806,0.15509640743885567
2014-07-22,redis,0.001751261475068611,0.006619583476500513,0.0008933971810793913,0.0033078293440884435,0.0005219491189051764,0.002069233337231289,-0.0,0.0037352793307870538,-0.0,0.10525030278214181
2014-08-01,redis,0.0011237348426491878,-0.0,0.001002212403643925,0.0032664403499886342,0.0015029575139347182,0.0012243679736422969,0.0013652891990210809,0.0034976797824150083,0.0013652891990210809,0.07057292586722343
2014-08-11,redis,0.0012738384648236204,-0.0,0.0009661998457858945,0.003259529082763996,0.0017625370123650513,0.0013721193946716827,0.0013652891990210809,0.0034976797824150083,0.0013652891990210809,0.0742075122036158
2014-08-21,redis,0.0013230773625529687,-0.0,0.0008933971810793913,0.003259529082763996,0.0019101473407404368,0.0013721193946716827,0.0013652891990210809,0.0034976797824150083,0.0013652891990210809,0.0749968850598047
2014-08-31,redis,0.0006458245221478073,0.002380765699106506,0.0007443139936529477,0.0033215959566174555,0.0009277645838423171,0.0007565475856873491,-0.0,0.0037352793307870538,-0.0,0.04980515787328103
2014-09-10,redis,0.0008106722649459647,0.002380765699106506,0.0005896536496981566,0.003287151634629965,0.0015904715411597158,0.0005893520269486538,-0.0,0.0037352793307870538,-0.0,0.052701769541037204
2014-09-20,redis,0.0008642406964292949,0.002380765699106506,0.0007443139936529477,0.003273347857973053,0.0016338465844059381,0.0004135177370194284,-0.0,0.0037352793307870538,-0.0,0.05342967680061425
2014-09-30,redis,0.0014204649821368967,0.0013257896056968798,0.0011439101930186507,0.003259529082763996,0.001741232860567197,0.0013721193946716827,-0.0,0.0037352793307870538,-0.0,0.06061622154283154
2014-10-10,redis,0.001751261475068611,0.0013257896056968798,0.0010735133082276826,0.0032664403499886342,0.0010945303369409372,0.0015166845963136032,-0.0,0.0037352793307870538,-0.0,0.060098222020124235
2014-10-20,redis,0.0022456067857800823,0.0013257896056968798,0.0009299319759045931,0.0032664403499886342,0.0013471675048428741,0.0015166845963136032,-0.0,0.0037352793307870538,-0.0,0.0649818081476643
2014-10-30,redis,0.0022017572072572517,0.0042199043736385064,0.0012134677452924666,0.0032387726287605337,0.0014809135724634442,0.0012243679736422969,-0.0,0.0037352793307870538,-0.0,0.08813860952329709
2014-11-09,redis,0.001888866888547567,0.006619583476500513,0.0015832225326388014,0.003280251616331699,0.0016769776529100902,0.0010729722213700462,-0.0,0.0037352793307870538,-0.0,0.11124837886668067
2014-11-19,redis,0.00146864320147427,0.006619583476500513,0.0019040321752281078,0.0033147144968310722,0.0011179422495337166,0.0015166845963136032,-0.0,0.0037352793307870538,-0.0,0.11026559484862747
2014-11-29,redis,0.0009172033884517283,0.003333524924594813,0.00145105849028168,0.00335594818434328,0.0008791008760042649,0.0012243679736422969,-0.0,0.0037352793307870538,-0.0,0.06809624731131048
2014-12-09,redis,0.000589276672572791,-0.0,0.0012479495750772373,0.0033696635459501746,0.00023916198992135032,0.0009173194425971439,-0.0,0.0037352793307870538,-0.0,0.035886826005051525
2014-12-19,redis,0.001174186483974338,-0.0,0.0014176309656632005,0.003342218270794976,0.000805149704725182,0.0005893520269486538,0.0013652891990210809,0.0034976797824150083,0.0013652891990210809,0.06616534304922544
2014-12-29,redis,0.0025047159229448696,0.003333524924594813,0.0016158963764248409,0.003259529082763996,0.001741232860567197,0.002333005853570834,0.0013652891990210809,0.0034976797824150083,0.0013652891990210809,0.1207661511143327
2015-01-08,redis,0.0032471980678541795,0.003333524924594813,0.00187251060453718,0.0032318462274361667,0.001826118036631222,0.003086570457018054,0.0013652891990210809,0.0034976797824150083,0.0013652891990210809,0.13738724658587076
2015-01-18,redis,0.0038338152395132555,0.003333524924594813,0.0012479495750772373,0.0032387726287605337,0.001612190039959711,0.003327335435613967,-0.0,0.0037352793307870538,-0.0,0.11530544730170865
2015-01-28,redis,0.004904877656862784,0.002380765699106506,0.0010735133082276826,0.0033078293440884435,0.0009998811482932234,0.002069233337231289,0.0013652891990210809,0.0034976797824150083,0.0013652891990210809,0.12769194028978229
2015-02-07,redis,0.005775509905661812,0.002380765699106506,0.0009661998457858945,0.003287151634629965,0.0012564902559659907,0.0022020283380543163,0.0013652891990210809,0.0034976797824150083,0.0013652891990210809,0.1396726136108589
2015-02-17,redis,0.006245517540302401,0.0042199043736385064,0.0012822420066636662,0.003294047922384565,0.0011876157290001052,0.0024622872359373344,0.0013652891990210809,0.0034976797824150083,0.0013652891990210809,0.16485924534346535
2015-02-27,redis,0.00563903111872502,0.009430951113281589,0.0015504054959796635,0.003280251616331699,0.0011644827311171617,0.0025899786364803395,-0.0,0.0037352793307870538,-0.0,0.1898503883044232
2015-03-09,redis,0.0043970515314409,0.009430951113281589,0.0015832225326388014,0.003287151634629965,0.0013019882291719562,0.0025899786364803395,-0.0,0.0037352793307870538,-0.0,0.1765268204117501
2015-03-19,redis,0.0029640381918792525,0.00806904309629696,0.001517441685888613,0.003273347857973053,0.0012336175626075725,0.0019344807776855695,-0.0,0.0037352793307870538,-0.0,0.13981402904989673
2015-03-29,redis,0.0015164954506986805,0.0013257896056968798,0.0011787902017339588,0.0033009404890639027,0.001071020840172221,0.0015166845963136032,-0.0,0.0037352793307870538,-0.0,0.058803169581359845
2015-04-08,redis,0.0016582129364215413,0.002380765699106506,0.001002212403643925,0.0033009404890639027,0.0010945303369409372,0.0010729722213700462,-0.0,0.0037352793307870538,-0.0,0.06309663312030188
2015-04-18,redis,0.002289259296940432,0.003333524924594813,0.0009299319759045931,0.0033009404890639027,0.0012564902559659907,0.0016584191643155186,0.0024502737579101806,0.0032557607215212615,0.0024502737579101806,0.12842397729405342
2015-04-28,redis,0.002547273563470602,0.002380765699106506,0.0011088204852243476,0.003287151634629965,0.0012106600156001964,0.0016584191643155186,0.00342945908198225,0.003009128423315354,0.00342945908198225,0.14814144354195183
2015-05-08,redis,0.0024190782393643455,0.0042199043736385064,0.0012479495750772373,0.0033009404890639027,0.001071020840172221,0.0012243679736422969,0.00342945908198225,0.003009128423315354,0.00342945908198225,0.15914842685598873
2015-05-18,redis,0.00146864320147427,0.003333524924594813,0.0016158963764248409,0.0033353478343901947,0.0007299415991426019,0.0010729722213700462,0.0013652891990210809,0.0034976797824150083,0.0013652891990210809,0.09580949158752852
2015-05-28,redis,0.0019342414731345675,0.003333524924594813,0.0013502819988546095,0.0033009404890639027,0.0015686900886562028,0.0015166845963136032,-0.0,0.0037352793307870538,-0.0,0.08201631306132513
2015-06-07,redis,0.0021134478473061225,-0.0,0.0012822420066636662,0.003280251616331699,0.001546844650329526,0.0019344807776855695,-0.0,0.0037352793307870538,-0.0,0.063478778985344
2015-06-17,redis,0.0030861955528519495,-0.0,0.0012134677452924666,0.0032318462274361667,0.002516954898716332,0.002333005853570834,-0.0,0.0037352793307870538,-0.0,0.08188415154599786
2015-06-27,redis,0.002547273563470602,0.002380765699106506,0.0015832225326388014,0.003259529082763996,0.002177840692871469,0.002069233337231289,-0.0,0.0037352793307870538,-0.0,0.09036278294214722
2015-07-07,redis,0.0023327192203223637,0.0042199043736385064,0.0017772317203795514,0.003287151634629965,0.0020758119403459516,0.0016584191643155186,0.0013652891990210809,0.0034976797824150083,0.0013652891990210809,0.12493726979294559
2015-07-17,redis,0.0018432501815077934,0.0042199043736385064,0.0016808279667545813,0.0033215959566174555,0.0010945303369409372,0.0012243679736422969,0.00342945908198225,0.003009128423315354,0.00342945908198225,0.15764704256417023
2015-07-27,redis,0.0020242908206879497,0.0042199043736385064,0.0017452257071965199,0.0033284737327263997,0.0006274413248753106,0.0009173194425971439,0.00342945908198225,0.003009128423315354,0.00342945908198225,0.15516553679087577
2015-08-06,redis,0.0025047159229448696,0.003333524924594813,0.0013840403554671338,0.0033009404890639027,0.001392040587465353,0.0010729722213700462,0.0024502737579101806,0.0032557607215212615,0.0024502737579101806,0.13070360655512514
2015-08-16,redis,0.0017973842287414684,0.003333524924594813,0.0011088204852243476,0.0033147144968310722,0.0013471675048428741,0.0009173194425971439,0.0024502737579101806,0.0032557607215212615,0.0024502737579101806,0.12051361113089704
2015-08-26,redis,0.0015164954506986805,0.002380765699106506,0.0009299319759045931,0.003342218270794976,0.001071020840172221,0.0009173194425971439,0.00342945908198225,0.003009128423315354,0.00342945908198225,0.13115170225704487
2015-09-05,redis,0.0017048738928866006,0.0013257896056968798,0.0011088204852243476,0.0033765157922601868,-0.0,0.0007565475856873491,0.00342945908198225,0.003009128423315354,0.00342945908198225,0.12037595993716739
2015-09-15,redis,0.002289259296940432,0.0013257896056968798,0.0015832225326388014,0.0033765157922601868,-0.0,0.0013721193946716827,0.0013652891990210809,0.0034976797824150083,0.0013652891990210809,0.08665853737849527
2015-09-25,redis,0.0023327192203223637,0.0013257896056968798,0.0019040321752281078,0.003342218270794976,0.0005219491189051764,0.0012243679736422969,-0.0,0.0037352793307870538,-0.0,0.06741817562420073
2015-10-05,redis,0.0020242908206879497,0.003333524924594813,0.0021215784231686657,0.003342218270794976,0.0005486364418123966,0.0010729722213700462,0.0013652891990210809,0.0034976797824150083,0.0013652891990210809,0.10436596219579705
2015-10-15,redis,0.0037954826510369633,0.0042199043736385064,0.002152236717971322,0.003294047922384565,0.001071020840172221,0.0005893520269486538,0.0024502737579101806,0.0032557607215212615,0.0024502737579101806,0.1531545039710407
2015-10-25,redis,0.0045072343253348204,0.003333524924594813,0.002059956405058712,0.0033078293440884435,0.0008791008760042649,0.0007565475856873491,0.0024502737579101806,0.0032557607215212615,0.0024502737579101806,0.15258895326698246
2015-11-04,redis,0.004543791310778562,0.002380765699106506,0.0020908189108400344,0.0032456952318887376,0.0018682367799680187,0.0015166845963136032,0.0024502737579101806,0.0032557607215212615,0.0024502737579101806,0.156939660913197
2015-11-14,redis,0.0036410929611492026,0.002380765699106506,0.0019979149887907706,0.0032318462274361667,0.0018682367799680187,0.0025899786364803395,0.0024502737579101806,0.0032557607215212615,0.0024502737579101806,0.15474434610290444
2015-11-24,redis,0.003366614815970666,0.002380765699106506,0.00187251060453718,0.0032387726287605337,0.0018049788259233079,0.002840955629962912,0.0024502737579101806,0.0032557607215212615,0.0024502737579101806,0.15246952522402946
2015-12-04,redis,0.0028406093309059897,0.0013257896056968798,0.001713092068185341,0.0033147144968310722,0.0007045677742282343,0.002333005853570834,0.0024502737579101806,0.0032557607215212615,0.0024502737579101806,0.12747469411666557
2015-12-14,redis,0.0022456067857800823,0.003333524924594813,0.0015504054959796635,0.003349085051081057,0.00026915864660512196,0.0009173194425971439,0.0013652891990210809,0.0034976797824150083,0.0013652891990210809,0.09890157896665036
2015-12-24,redis,0.00279917244791803,0.003333524924594813,0.001713092068185341,0.0033215959566174555,0.0007299415991426019,0.0004135177370194284,0.0013652891990210809,0.0034976797824150083,0.0013652891990210809,0.10472393974660055
2016-01-03,redis,0.0035632433713559883,0.0042199043736385064,0.001517441685888613,0.0033009404890639027,0.0010236989515411093,0.0005893520269486538,-0.0,0.0037352793307870538,-0.0,0.09740074038520391
2016-01-13,redis,0.004689188460566119,0.0013257896056968798,0.0015504054959796635,0.0033078293440884435,0.0012564902559659907,0.0007565475856873491,-0.0,0.0037352793307870538,-0.0,0.08981532810579065
2016-01-23,redis,0.0043970515314409,0.0013257896056968798,0.0012134677452924666,0.0033284737327263997,0.001719872142145887,0.0009173194425971439,-0.0,0.0037352793307870538,-0.0,0.08761319906967184
2016-02-02,redis,0.005741484825868628,0.002380765699106506,0.0016158963764248409,0.0033284737327263997,0.0016554421426145903,0.0013721193946716827,0.0013652891990210809,0.0034976797824150083,0.0013652891990210809,0.14072016414547941
2016-02-12,redis,0.005741484825868628,0.002380765699106506,0.0018408716195052724,0.003287151634629965,0.0019933652749386773,0.0024622872359373344,0.0024502737579101806,0.0032557607215212615,0.0024502737579101806,0.17704986807880502
2016-02-22,redis,0.00644349596222588,0.006619583476500513,0.002059956405058712,0.003280251616331699,0.0018049788259233079,0.0040244354178424774,0.0024502737579101806,0.0032557607215212615,0.0024502737579101806,0.2381750270211242
2016-03-03,redis,0.006410637417900853,0.005854609312327867,0.0020908189108400344,0.0032664403499886342,0.0016984540251794706,0.0040244354178424774,0.0013652891990210809,0.0034976797824150083,0.0013652891990210809,0.20612708614211708
2016-03-13,redis,0.006112406964815197,0.007356554698128002,0.0019040321752281078,0.0033078293440884435,0.001369641576932768,0.003086570457018054,-0.0,0.0037352793307870538,-0.0,0.1816182378135805
2016-03-23,redis,0.006011965993857777,0.005056924271847158,0.0021827955109650177,0.003280251616331699,0.001826118036631222,0.002840955629962912,0.0013652891990210809,0.0034976797824150083,0.0013652891990210809,0.18459446808717989
2016-04-02,redis,0.005011682067980702,0.005056924271847158,0.0021827955109650177,0.003280251616331699,0.0019101473407404368,0.0024622872359373344,0.0013652891990210809,0.0034976797824150083,0.0013652891990210809,0.1699666133945482
2016-04-12,redis,0.005082512259771155,0.003333524924594813,0.0022436211712138945,0.0032664403499886342,0.0019726345953672755,0.0027161736950454215,0.0024502737579101806,0.0032557607215212615,0.0024502737579101806,0.18244476097309392
2016-04-22,redis,0.004689188460566119,0.003333524924594813,0.0023040680350660883,0.003294047922384565,0.0010474112565274868,0.0016584191643155186,0.0024502737579101806,0.0032557607215212615,0.0024502737579101806,0.16427586168315328
2016-05-02,redis,0.003718502338700667,0.002380765699106506,0.0022436211712138945,0.002908944539968794,0.005423762693945214,0.005118423578720315,0.00342945908198225,0.003009128423315354,0.00342945908198225,0.23136747746749897
2016-05-12,redis,0.003718502338700667,0.002380765699106506,0.0023940537923436847,0.002707984572766411,0.007451620139724573,0.005639695115924844,0.00342945908198225,0.003009128423315354,0.00342945908198225,0.2559667938652993
2016-05-22,redis,0.0035632433713559883,-0.0,0.0022132564606681146,0.0011429227274782586,0.012454330852746671,0.005639695115924844,0.0024502737579101806,0.0032557607215212615,0.0024502737579101806,0.26401692193841675
2016-06-01,redis,0.005293269332733145,0.009430951113281589,0.002659410702073825,0.0011429227274782586,0.011481612979323324,0.0029643988868734983,0.0013652891990210809,0.0034976797824150083,0.0013652891990210809,0.310449681075823
2016-06-11,redis,0.004869124420127545,0.009430951113281589,0.0028040752936301094,-0.0,0.012736184468358272,0.0022020283380543163,0.0013652891990210809,0.0034976797824150083,0.0013652891990210809,0.313582175740956
2016-06-21,redis,0.004323161023435913,0.009430951113281589,0.002659410702073825,0.0017517453319813106,0.008423975335182677,0.0022020283380543163,0.0013652891990210809,0.0034976797824150083,0.0013652891990210809,0.26173438378879693
2016-07-01,redis,0.003484941827580259,-0.0,0.0022738911949825593,0.001072584974412998,0.010775755021098675,0.006444248251785956,0.0013652891990210809,0.0034976797824150083,0.0013652891990210809,0.22994665431181383
2016-07-11,redis,0.0029230396829956788,-0.0,0.0019040321752281078,0.0021274506314112925,0.0077378466610323856,0.006345497497090988,0.0013652891990210809,0.0034976797824150083,0.0013652891990210809,0.19016458715540355
2016-07-21,redis,0.00263188374611322,-0.0,0.0022436211712138945,0.002104428431842899,0.007723623626874863,0.006834452478375049,0.0013652891990210809,0.0034976797824150083,0.0013652891990210809,0.19559575568669688
2016-07-31,redis,0.001751261475068611,-0.0,0.0019979149887907706,0.002736911995440773,0.00392139550336673,0.007217386763738106,0.00342945908198225,0.003009128423315354,0.00342945908198225,0.20471575809884474
2016-08-10,redis,0.0018432501815077934,-0.0,0.002423872020806647,0.002700740969344443,0.0049217239591962175,0.007871453875451745,0.0024502737579101806,0.0032557607215212615,0.0024502737579101806,0.20126568348944196
2016-08-20,redis,0.0025047159229448696,-0.0,0.0022436211712138945,0.0027513477213554605,0.004987334608501808,0.007406281883433256,0.005199327947481058,0.002499727118681421,0.005199327947481058,0.2720044857469728
2016-08-30,redis,0.0021577058684152453,-0.0,0.0025422939557825015,0.0030925050001475436,0.00406092619459844,0.002333005853570834,0.00342945908198225,0.003009128423315354,0.00342945908198225,0.1669031117080117
2016-09-09,redis,0.0022456067857800823,-0.0,0.002152236717971322,0.003015187852073379,0.0030904895877642636,0.0046897465454758015,0.0043399382355564,0.0027573100554470396,0.0043399382355564,0.20172805943182365
2016-09-19,redis,0.0022017572072572517,-0.0,0.0025128136869350254,0.003022237160984093,0.0023985658018334925,0.0046897465454758015,0.0024502737579101806,0.0032557607215212615,0.0024502737579101806,0.15253458975221773
2016-09-29,redis,0.0031669575632808588,0.003333524924594813,0.003059974166940808,0.00295864329146685,0.002418391759579634,0.005118423578720315,0.0024502737579101806,0.0032557607215212615,0.0024502737579101806,0.194412880835449
2016-10-09,redis,0.0026739428072788513,0.003333524924594813,0.003691004329512459,0.0031065100100641303,0.00215752365945789,0.0019344807776855695,0.0024502737579101806,0.0032557607215212615,0.0024502737579101806,0.16552679286478628
2016-10-19,redis,0.002589661730043749,0.003333524924594813,0.0035021504263473796,0.003141452814213574,0.0019310262537927082,0.0019344807776855695,0.0024502737579101806,0.0032557607215212615,0.0024502737579101806,0.1612770653472329
2016-10-29,redis,0.002289259296940432,-0.0,0.0033105809062830287,0.0030363234007948913,0.0029403168033206523,0.0017976071649145036,0.00342945908198225,0.003009128423315354,0.00342945908198225,0.1630742107260827
2016-11-08,redis,0.0033269326386085804,-0.0,0.0031998204732612222,0.002944465020326355,0.0046566566502228976,0.003086570457018054,0.0024502737579101806,0.0032557607215212615,0.0024502737579101806,0.17225893214843652
2016-11-18,redis,0.0046529621785558,0.002380765699106506,0.003227601679791968,0.0026426205863532494,0.007580885790634401,0.006046213790306091,0.00342945908198225,0.003009128423315354,0.00342945908198225,0.2799232132524054
2016-11-28,redis,0.00428608244521869,0.002380765699106506,0.0028040752936301094,0.002808906779358595,0.006554066899167925,0.006046213790306091,0.006802823254122208,0.001964162151434921,0.006802823254122208,0.3569878385952798
2016-12-08,redis,0.0038338152395132555,0.0042199043736385064,0.0025128136869350254,0.0029302697013912265,0.004905281142164768,0.005433018086345278,0.008289151700703773,0.0013934117328256548,0.008289151700703773,0.3912092276785596
2016-12-18,redis,0.0024619853493389712,0.003333524924594813,0.0025422939557825015,0.0030995095079800203,0.003183414522015484,0.0027161736950454215,0.01100663183437047,-0.0,0.01100663183437047,0.42575424372230836
2016-12-28,redis,0.0030861955528519495,0.0042199043736385064,0.002688494170241799,0.0030363234007948913,0.004164712768334709,0.003086570457018054,0.010354180646345228,0.000420127019948886,0.010354180646345228,0.4277979652452583
2017-01-07,redis,0.003986124562178674,0.002380765699106506,0.00291849637476473,0.0029515562806851996,0.004839347247388819,0.003327335435613967,0.01100663183437047,-0.0,0.01100663183437047,0.4555363133556978
2017-01-17,redis,0.004470592607152198,0.002380765699106506,0.0025128136869350254,0.0029373694980368605,0.005343761374670069,0.0041373525445053605,0.007558657910584875,0.0016839994285138577,0.007558657910584875,0.35023746209290263
2017-01-27,redis,0.0046166544228605525,0.003333524924594813,0.0020908189108400344,0.0028590338589490486,0.005677396308263995,0.004905459955429106,0.0043399382355564,0.0027573100554470396,0.0043399382355564,0.27101530403530805
2017-02-06,redis,0.003045613848777243,0.003333524924594813,0.0016808279667545813,0.002944465020326355,0.005085275865196872,0.004249422076440813,0.0024502737579101806,0.0032557607215212615,0.0024502737579101806,0.19177592848777764
2017-02-16,redis,0.0022456067857800823,0.0042199043736385064,0.0017772317203795514,0.003050393213605713,0.004370166981092865,0.003086570457018054,0.00342945908198225,0.003009128423315354,0.00342945908198225,0.19964834432321432
2017-02-26,redis,0.001888866888547567,0.002380765699106506,0.0020908189108400344,0.0031762970870306525,0.003183414522015484,0.0012243679736422969,0.0043399382355564,0.0027573100554470396,0.0043399382355564,0.18387953553552386
2017-03-08,redis,0.0022017572072572517,0.005056924271847158,0.0030035839633999516,0.0031484295089603625,0.003330674662721164,0.0017976071649145036,0.005199327947481058,0.002499727118681421,0.005199327947481058,0.24723469846758298
2017-03-18,redis,0.0015164954506986805,0.003333524924594813,0.0033656028755645645,0.0032318462274361667,0.001546844650329526,0.0013721193946716827,0.00342945908198225,0.003009128423315354,0.00342945908198225,0.16704378776462636
2017-03-28,redis,0.001174186483974338,0.003333524924594813,0.0033656028755645645,0.003287151634629965,0.0009759549155326627,0.0013721193946716827,0.0024502737579101806,0.0032557607215212615,0.0024502737579101806,0.13719102559939644
2017-04-07,redis,0.0017048738928866006,-0.0,0.002659410702073825,0.0032387726287605337,0.0013246168992135793,0.0019344807776855695,0.0013652891990210809,0.0034976797824150083,0.0013652891990210809,0.09452874350652676
2017-04-17,redis,0.002589661730043749,-0.0,0.0025716926897080598,0.003169336051743285,0.002318871629029557,0.0024622872359373344,0.0024502737579101806,0.0032557607215212615,0.0024502737579101806,0.1361244785342446
2017-04-27,redis,0.0024619853493389712,-0.0,0.002717501398271335,0.0031623711172436638,0.002298848508477899,0.0027161736950454215,0.0043399382355564,0.0027573100554470396,0.0043399382355564,0.18564425883381644
2017-05-07,redis,0.001979380662647914,0.006619583476500513,0.002364147943826946,0.0032664403499886342,0.0019726345953672755,0.0015166845963136032,0.0043399382355564,0.0027573100554470396,0.0043399382355564,0.21893652920692827
2017-05-17,redis,0.0012242142919659665,0.007356554698128002,0.0025716926897080598,0.003273347857973053,0.0014588011544901444,0.0012243679736422969,0.0043399382355564,0.0027573100554470396,0.0043399382355564,0.21651167493815485
2017-05-27,redis,0.001979380662647914,0.011343472366990254,0.002659410702073825,0.0032456952318887376,0.0019933652749386773,0.0012243679736422969,0.0024502737579101806,0.0032557607215212615,0.0024502737579101806,0.22529328336248028
