date,commits,commit_count,forks,issue,issue_comment,req_closed,req_opened
2014-7-16,27,0,1,0,0,13,
2014-7-17,20,0,1,0,0,12,
2014-7-18,8,0,2,0,0,6,
2014-7-19,5,0,0,0,0,1,
2014-7-20,4,0,1,0,0,5,
2014-7-21,16,0,1,0,0,10,
2014-7-22,9,0,0,0,0,9,
2014-7-23,16,0,2,0,0,7,
2014-7-24,26,0,0,0,0,5,
2014-7-25,13,0,2,0,0,3,
2014-7-26,4,0,2,0,0,0,
2014-7-27,3,0,1,0,0,1,
2014-7-28,29,0,1,0,0,22,
2014-7-29,22,2,2,0,0,11,
2014-7-30,25,0,3,0,0,13,
2014-7-31,13,0,3,0,0,3,
2014-8-1,17,0,2,0,0,8,
2014-8-2,2,0,1,0,0,0,
2014-8-3,2,0,0,1,1,0,
2014-8-4,18,0,0,1,8,6,
2014-8-5,22,0,1,0,0,8,
2014-8-6,10,0,2,0,0,8,
2014-8-7,20,0,2,0,0,13,
2014-8-8,17,0,1,0,0,6,
2014-8-9,5,0,1,0,0,3,
2014-8-10,4,0,1,0,0,3,
2014-8-11,34,0,1,0,0,16,
2014-8-12,13,0,0,1,4,8,
2014-8-13,27,0,0,0,0,10,
2014-8-14,30,0,1,0,0,12,
2014-8-15,23,0,0,0,0,10,
2014-8-16,6,0,1,0,0,2,
2014-8-17,7,0,0,0,0,4,
2014-8-18,24,0,2,0,0,13,
2014-8-19,28,0,2,1,4,13,
2014-8-20,16,0,1,0,0,9,
2014-8-21,13,0,0,0,0,4,
2014-8-22,19,0,2,0,0,3,
2014-8-23,2,0,1,0,0,1,
2014-8-24,4,0,0,0,0,2,
2014-8-25,16,0,1,1,14,8,
2014-8-26,22,0,3,0,0,7,
2014-8-27,15,0,1,0,0,6,
2014-8-28,18,0,2,0,0,9,
2014-8-29,39,0,3,0,0,14,
2014-8-30,4,0,1,0,0,1,
2014-8-31,21,0,0,1,1,9,
2014-9-1,3,0,0,0,0,2,
2014-9-2,10,0,1,0,0,5,
2014-9-3,37,0,1,4,28,17,
2014-9-4,19,0,0,0,0,5,
2014-9-5,15,0,1,0,0,7,
2014-9-6,2,0,0,0,0,0,
2014-9-7,3,0,0,0,0,0,
2014-9-8,39,0,0,0,0,17,
2014-9-9,28,0,0,1,5,18,
2014-9-10,18,0,0,1,10,12,
2014-9-11,26,0,1,0,0,12,
2014-9-12,12,0,1,0,0,4,
2014-9-13,4,0,1,0,0,2,
2014-9-14,2,0,1,0,0,2,
2014-9-15,17,0,0,2,12,10,
2014-9-16,28,0,0,0,0,22,
2014-9-17,21,0,0,0,0,8,
2014-9-18,20,0,1,0,0,8,
2014-9-19,16,0,0,0,0,10,
2014-9-20,2,0,0,0,0,1,
2014-9-21,11,0,0,0,0,5,
2014-9-22,40,0,0,0,0,18,
2014-9-23,20,0,0,0,0,17,
2014-9-24,15,0,1,0,0,7,
2014-9-25,9,0,2,0,0,3,
2014-9-26,15,0,0,0,0,2,
2014-9-27,5,0,1,0,0,2,
2014-9-28,6,0,0,0,0,2,
2014-9-29,19,0,0,0,0,9,
2014-9-30,12,0,0,0,0,2,
2014-10-1,11,0,2,1,1,8,
2014-10-2,8,0,2,0,0,2,
2014-10-3,5,0,1,0,0,2,
2014-10-4,4,0,1,0,0,1,
2014-10-5,3,0,0,2,26,1,
2014-10-6,8,0,0,0,0,4,
2014-10-7,23,0,0,1,23,7,
2014-10-8,20,0,1,1,13,7,
2014-10-9,26,0,0,0,0,8,
2014-10-10,16,0,2,0,0,7,
2014-10-11,2,0,0,0,0,0,
2014-10-12,3,0,0,0,0,1,
2014-10-13,21,0,1,0,0,4,
2014-10-14,12,0,0,0,0,3,
2014-10-15,32,0,1,0,0,17,
2014-10-16,29,0,0,2,12,16,
2014-10-17,27,0,2,0,0,14,
2014-10-18,1,0,1,0,0,1,
2014-10-19,4,0,1,0,0,0,
2014-10-20,16,0,2,0,0,8,
2014-10-21,11,0,0,0,0,2,
2014-10-22,20,0,1,0,0,11,
2014-10-23,21,0,1,0,0,14,
2014-10-24,17,0,0,0,0,7,
2014-10-25,3,0,0,0,0,1,
2014-10-26,1,0,0,0,0,0,
2014-10-27,18,0,0,0,0,6,
2014-10-28,14,0,0,0,0,7,
2014-10-29,27,0,0,0,0,6,
2014-10-30,22,3,0,0,0,11,
2014-10-31,15,0,0,0,0,9,
2014-11-1,2,0,0,0,0,0,
2014-11-2,3,0,0,0,0,1,
2014-11-3,19,0,0,0,0,6,
2014-11-4,26,0,0,0,0,10,
2014-11-5,31,0,0,0,0,14,
2014-11-6,38,0,1,1,0,16,
2014-11-7,15,0,0,0,0,5,
2014-11-8,8,0,2,0,0,3,
2014-11-9,1,0,1,1,7,0,
2014-11-10,20,0,1,0,0,10,
2014-11-11,13,0,0,0,0,4,
2014-11-12,18,0,0,1,8,11,
2014-11-13,14,0,3,0,0,8,
2014-11-14,16,0,0,0,0,5,
2014-11-15,3,0,0,0,0,2,
2014-11-16,1,0,0,1,1,0,
2014-11-17,16,2,0,0,0,9,
2014-11-18,29,0,1,0,0,12,
2014-11-19,20,0,0,0,0,8,
2014-11-20,21,0,0,0,0,14,
2014-11-21,13,0,2,1,2,4,
2014-11-22,3,0,0,1,1,3,
2014-11-23,3,0,0,0,0,1,
2014-11-24,27,0,0,1,7,19,
2014-11-25,24,0,2,1,36,16,
2014-11-26,27,0,1,1,16,19,
2014-11-27,26,0,1,1,7,11,
2014-11-28,27,0,0,1,20,14,
2014-11-29,1,0,0,0,0,0,
2014-11-30,3,0,2,0,0,1,
2014-12-1,13,0,1,0,0,7,
2014-12-2,24,0,1,1,10,5,
2014-12-3,30,0,0,1,9,16,
2014-12-4,31,0,2,1,8,12,
2014-12-5,22,0,1,0,0,11,
2014-12-6,4,0,1,3,29,3,
2014-12-7,6,0,3,1,8,5,
2014-12-8,34,0,0,2,2,13,
2014-12-9,22,0,0,1,11,17,
2014-12-10,31,0,1,0,0,23,
2014-12-11,27,0,1,1,2,12,
2014-12-12,32,0,2,0,0,17,
2014-12-13,6,0,2,1,8,7,
2014-12-14,2,0,0,0,0,1,
2014-12-15,21,0,0,1,5,11,
2014-12-16,19,0,0,0,0,5,
2014-12-17,51,0,1,2,3,14,
2014-12-18,47,5,2,2,4,17,
2014-12-19,35,0,2,0,0,27,
2014-12-20,9,0,0,2,9,1,
2014-12-21,5,0,0,4,50,4,
2014-12-22,14,0,0,2,14,10,
2014-12-23,9,0,1,1,2,7,
2014-12-24,3,0,1,0,0,1,
2014-12-25,3,0,2,0,0,0,
2014-12-26,1,0,0,0,0,0,
2014-12-27,3,0,0,0,0,2,
2014-12-28,5,0,1,0,0,5,
2014-12-29,2,0,2,0,0,1,
2014-12-30,10,0,2,0,0,3,
2014-12-31,6,0,1,0,0,0,
2015-1-1,3,0,1,0,0,0,
2015-1-2,16,0,0,0,0,1,
2015-1-3,6,0,0,0,0,3,
2015-1-4,4,0,0,0,0,1,
2015-1-5,15,0,0,0,0,7,
2015-1-6,26,0,1,0,0,10,
2015-1-7,21,0,3,0,0,11,
2015-1-8,17,0,2,0,0,13,
2015-1-9,36,0,2,0,0,17,
2015-1-10,11,0,0,0,0,7,
2015-1-11,13,2,0,1,47,4,
2015-1-12,28,0,1,0,0,12,
2015-1-13,28,0,1,0,0,16,
2015-1-14,48,0,1,0,0,18,
2015-1-15,24,1,2,0,0,14,
2015-1-16,23,0,0,0,0,7,
2015-1-17,5,4,0,0,0,2,
2015-1-18,13,0,0,1,3,3,
2015-1-19,31,0,2,0,0,19,
2015-1-20,26,0,2,0,0,9,
2015-1-21,27,0,0,1,1,15,
2015-1-22,21,0,1,0,0,10,
2015-1-23,20,0,0,0,0,9,
2015-1-24,3,0,0,0,0,0,
2015-1-25,4,0,0,0,0,0,
2015-1-26,28,0,1,0,0,7,
2015-1-27,21,0,1,0,0,16,
2015-1-28,22,0,0,0,0,10,
2015-1-29,29,0,1,0,0,13,
2015-1-30,13,0,0,0,0,4,
2015-1-31,3,0,1,0,0,1,
2015-2-1,6,0,0,1,4,1,
2015-2-2,22,0,1,0,0,6,
2015-2-3,16,0,0,0,0,4,
2015-2-4,20,0,0,0,0,8,
2015-2-5,16,2,0,0,0,6,
2015-2-6,26,0,0,0,0,8,
2015-2-7,12,0,0,0,0,9,
2015-2-8,4,0,1,0,0,2,
2015-2-9,31,0,6,0,0,26,
2015-2-10,14,0,2,0,0,9,
2015-2-11,23,3,2,0,0,10,
2015-2-12,26,4,1,0,0,20,
2015-2-13,29,2,0,0,0,10,
2015-2-14,1,1,1,1,1,0,
2015-2-15,1,3,0,0,0,0,
2015-2-16,38,0,1,0,0,26,
2015-2-17,18,2,0,0,0,11,
2015-2-18,31,0,1,0,0,14,
2015-2-19,28,0,1,0,0,19,
2015-2-20,16,4,0,0,0,10,
2015-2-21,6,0,0,0,0,1,
2015-2-22,4,0,0,0,0,2,
2015-2-23,30,2,2,1,16,17,
2015-2-24,40,0,1,0,0,26,
2015-2-25,34,3,1,0,0,22,
2015-2-26,30,0,2,0,0,17,
2015-2-27,34,0,1,0,0,16,
2015-2-28,9,0,0,1,3,0,
2015-3-1,6,1,0,1,1,4,
2015-3-2,25,0,1,0,0,12,
2015-3-3,20,0,0,0,0,10,
2015-3-4,23,0,0,0,0,16,
2015-3-5,14,7,0,0,0,5,
2015-3-6,10,0,0,1,5,4,
2015-3-7,3,2,2,1,4,0,
2015-3-8,1,0,1,0,0,0,
2015-3-9,23,2,0,0,0,12,
2015-3-10,17,0,1,0,0,9,
2015-3-11,33,0,2,0,0,33,
2015-3-12,20,0,1,0,0,9,
2015-3-13,28,3,1,0,0,12,
2015-3-14,2,11,0,0,0,1,
2015-3-15,4,0,0,0,0,1,
2015-3-16,34,0,0,0,0,14,
2015-3-17,50,7,0,0,0,17,
2015-3-18,31,3,3,0,0,19,
2015-3-19,19,2,1,0,0,7,
2015-3-20,33,14,2,0,0,16,
2015-3-21,4,0,1,0,0,0,
2015-3-22,2,6,0,1,1,1,
2015-3-23,30,1,1,0,0,15,
2015-3-24,49,2,2,0,0,36,
2015-3-25,33,1,0,0,0,12,
2015-3-26,89,20,0,0,0,55,
2015-3-27,34,5,0,0,0,23,
2015-3-28,6,0,1,0,0,2,
2015-3-29,1,0,2,0,0,0,
2015-3-30,33,3,3,0,0,18,
2015-3-31,37,5,5,1,2,4,
2015-4-1,51,0,1,0,0,10,
2015-4-2,48,2,1,0,0,11,
2015-4-3,10,0,0,0,0,5,
2015-4-4,6,1,0,2,17,3,
2015-4-5,2,1,1,1,4,0,
2015-4-6,2,1,1,2,25,0,
2015-4-7,32,0,2,2,14,12,
2015-4-8,38,0,0,0,0,22,
2015-4-9,71,0,1,0,0,23,
2015-4-10,22,11,3,0,0,15,
2015-4-11,2,0,0,0,0,0,
2015-4-12,5,1,0,1,11,4,
2015-4-13,26,5,1,1,3,12,
2015-4-14,25,15,1,0,0,6,
2015-4-15,30,2,1,0,0,9,
2015-4-16,24,1,2,0,0,9,
2015-4-17,30,0,0,0,0,10,
2015-4-18,35,2,1,0,0,8,
2015-4-19,9,1,0,0,0,6,
2015-4-20,38,8,1,0,0,12,
2015-4-21,28,0,2,0,0,11,
2015-4-22,28,1,1,1,0,8,
2015-4-23,28,1,0,0,0,11,
2015-4-24,18,0,0,0,0,7,
2015-4-25,2,0,0,0,0,1,
2015-4-26,2,2,0,2,10,0,
2015-4-27,39,0,2,1,3,11,
2015-4-28,26,0,1,1,0,17,
2015-4-29,23,2,2,0,0,10,
2015-4-30,38,1,0,0,0,11,
2015-5-1,5,0,1,0,0,2,
2015-5-2,6,0,0,1,6,4,
2015-5-3,6,0,1,0,0,3,
2015-5-4,32,0,1,0,0,15,
2015-5-5,30,0,1,0,0,10,
2015-5-6,27,0,1,1,4,15,
2015-5-7,22,0,0,1,2,4,
2015-5-8,24,0,1,0,0,15,
2015-5-9,2,0,0,0,0,0,
2015-5-10,1,2,0,1,3,0,
2015-5-11,19,0,0,1,8,7,
2015-5-12,29,2,1,0,0,13,
2015-5-13,22,0,0,1,5,8,
2015-5-14,2,0,0,0,0,0,
2015-5-15,23,0,2,0,0,17,
2015-5-16,2,2,0,2,2,0,
2015-5-17,2,2,1,0,0,1,
2015-5-18,30,2,0,0,0,12,
2015-5-19,27,0,4,0,0,16,
2015-5-20,22,0,1,0,0,14,
2015-5-21,19,0,0,0,0,3,
2015-5-22,19,0,0,0,0,5,
2015-5-23,2,0,0,0,0,0,
2015-5-24,1,1,1,0,0,0,
2015-5-25,1,0,0,0,0,0,
2015-5-26,20,0,1,1,11,19,
2015-5-27,14,0,0,0,0,5,
2015-5-28,19,2,1,0,0,16,
2015-5-29,22,3,1,0,0,5,
2015-5-30,3,8,0,2,7,3,
2015-5-31,1,0,0,0,0,0,
2015-6-1,19,8,1,0,0,13,
2015-6-2,16,0,0,0,0,6,
2015-6-3,31,0,1,0,0,15,
2015-6-4,4,0,3,0,0,2,
2015-6-5,24,0,1,0,0,12,
2015-6-6,3,0,1,0,0,0,
2015-6-7,1,3,0,0,0,0,
2015-6-8,22,0,1,0,0,7,
2015-6-9,16,0,1,2,18,14,
2015-6-10,14,0,0,0,0,11,
2015-6-11,23,0,1,0,0,8,
2015-6-12,10,0,1,1,2,4,
2015-6-13,3,0,0,0,0,1,
2015-6-14,2,0,0,0,0,0,
2015-6-15,28,0,0,0,0,11,
2015-6-16,16,0,1,0,0,11,
2015-6-17,23,0,2,0,0,16,
2015-6-18,21,0,0,0,0,9,
2015-6-19,17,0,1,0,0,11,
2015-6-20,2,1,1,2,11,0,
2015-6-21,4,0,0,1,2,2,
2015-6-22,21,0,1,0,0,11,
2015-6-23,25,0,1,0,0,13,
2015-6-24,20,5,0,0,0,16,
2015-6-25,16,5,0,0,0,5,
2015-6-26,21,0,1,0,0,12,
2015-6-27,10,0,0,0,0,8,
2015-6-28,6,0,0,0,0,1,
2015-6-29,34,3,0,2,2,17,
2015-6-30,18,0,2,0,0,8,
2015-7-1,32,0,0,0,0,31,
2015-7-2,37,4,2,0,0,33,
2015-7-3,30,0,0,0,0,30,
2015-7-4,3,0,0,5,45,1,
2015-7-5,2,0,1,1,1,1,
2015-7-6,17,0,0,0,0,12,
2015-7-7,28,0,1,1,40,11,
2015-7-8,21,0,3,0,0,14,
2015-7-9,15,0,2,0,0,15,
2015-7-10,14,2,2,0,0,8,
2015-7-11,1,0,0,1,7,0,
2015-7-12,1,1,0,3,18,0,
2015-7-13,17,1,2,0,0,10,
2015-7-14,8,0,3,2,15,8,
2015-7-15,18,0,1,1,13,7,
2015-7-16,22,0,1,0,0,11,
2015-7-17,24,1,0,0,0,19,
2015-7-18,2,3,0,0,0,4,
2015-7-19,2,1,0,0,0,1,
2015-7-20,15,0,2,0,0,16,
2015-7-21,10,0,3,0,0,5,
2015-7-22,22,2,0,0,0,14,
2015-7-23,13,5,2,0,0,9,
2015-7-24,10,0,0,1,3,6,
2015-7-25,10,1,0,0,0,1,
2015-7-26,5,4,0,1,13,2,
2015-7-27,18,0,1,0,0,22,
2015-7-28,19,6,1,2,79,12,
2015-7-29,29,0,2,1,1,18,
2015-7-30,20,3,0,0,0,7,
2015-7-31,3,0,2,0,0,5,
2015-8-1,1,0,0,0,0,0,
2015-8-2,2,1,0,0,0,0,
2015-8-3,17,0,0,0,0,6,
2015-8-4,16,1,2,0,0,4,
2015-8-5,25,0,3,0,0,13,
2015-8-6,28,0,0,0,0,14,
2015-8-7,27,0,0,0,0,11,
2015-8-8,1,0,1,1,2,1,
2015-8-9,2,1,0,1,6,0,
2015-8-10,24,0,1,1,15,12,
2015-8-11,40,0,0,0,0,15,
2015-8-12,44,0,1,0,0,23,
2015-8-13,20,10,2,0,0,15,
2015-8-14,12,0,0,1,1,10,
2015-8-15,0,1,0,0,0,0,
2015-8-16,4,0,0,0,0,6,
2015-8-17,22,4,0,0,0,9,
2015-8-18,32,1,2,0,0,9,
2015-8-19,39,0,0,1,6,25,
2015-8-20,28,1,0,1,2,15,
2015-8-21,22,0,1,0,0,9,
2015-8-22,4,0,1,0,0,0,
2015-8-23,1,0,1,0,0,0,
2015-8-24,40,0,1,0,0,19,
2015-8-25,38,0,0,0,0,22,
2015-8-26,33,0,1,0,0,18,
2015-8-27,17,0,2,0,0,5,
2015-8-28,30,0,0,0,0,24,
2015-8-29,11,0,0,0,0,6,
2015-8-30,17,0,2,0,0,9,
2015-8-31,17,0,1,0,0,6,
2015-9-1,30,0,0,0,0,25,
2015-9-2,30,0,0,0,0,10,
2015-9-3,37,0,0,0,0,16,
2015-9-4,15,1,1,0,0,6,
2015-9-5,6,0,2,0,0,2,
2015-9-6,6,0,1,1,10,5,
2015-9-7,17,0,1,0,0,5,
2015-9-8,20,3,0,0,0,6,
2015-9-9,14,0,0,2,46,12,
2015-9-10,14,2,2,0,0,5,
2015-9-11,22,0,0,0,0,8,
2015-9-12,10,0,0,0,0,2,
2015-9-13,12,0,0,0,0,3,
2015-9-14,39,0,0,0,0,11,
2015-9-15,51,0,0,0,0,19,
2015-9-16,36,0,2,0,0,18,
2015-9-17,26,0,0,0,0,7,
2015-9-18,31,2,1,1,4,28,
2015-9-19,2,0,0,0,0,1,
2015-9-20,2,0,0,0,0,0,
2015-9-21,29,0,0,0,0,24,
2015-9-22,25,0,2,0,0,16,
2015-9-23,44,0,1,0,0,15,
2015-9-24,47,0,2,0,0,25,
2015-9-25,33,0,1,0,0,17,
2015-9-26,2,0,0,0,0,0,
2015-9-27,2,0,1,0,0,0,
2015-9-28,40,0,1,0,0,21,
2015-9-29,42,0,0,0,0,20,
2015-9-30,42,0,1,0,0,22,
2015-10-1,22,0,0,0,0,10,
2015-10-2,55,0,2,0,0,23,
2015-10-3,5,0,0,0,0,2,
2015-10-4,3,0,0,0,0,0,
2015-10-5,38,0,0,2,3,15,
2015-10-6,39,0,1,1,155,17,
2015-10-7,27,0,0,0,0,6,
2015-10-8,31,0,0,2,10,15,
2015-10-9,15,6,2,0,0,12,
2015-10-10,2,0,0,0,0,0,
2015-10-11,1,3,0,0,0,1,
2015-10-12,24,0,1,0,0,15,
2015-10-13,25,0,1,0,0,12,
2015-10-14,41,1,0,0,0,29,
2015-10-15,23,0,4,0,0,12,
2015-10-16,35,1,0,0,0,14,
2015-10-17,3,0,0,0,0,1,
2015-10-18,1,0,2,0,0,1,
2015-10-19,16,0,3,1,7,6,
2015-10-20,33,0,0,0,0,35,
2015-10-21,39,0,0,0,0,24,
2015-10-22,22,0,0,0,0,10,
2015-10-23,13,0,0,0,0,13,
2015-10-24,1,2,0,0,0,0,
2015-10-25,9,0,2,0,0,4,
2015-10-26,28,3,0,0,0,21,
2015-10-27,18,0,1,0,0,16,
2015-10-28,17,0,2,1,9,15,
2015-10-29,34,2,1,0,0,24,
2015-10-30,32,0,2,0,0,15,
2015-10-31,3,34,1,0,0,1,
2015-11-1,1,0,1,0,0,0,
2015-11-2,30,0,2,3,17,16,
2015-11-3,16,0,1,0,0,13,
2015-11-4,24,1,2,1,32,14,
2015-11-5,22,0,0,0,0,15,
2015-11-6,23,0,1,0,0,18,
2015-11-7,1,0,0,1,2,0,
2015-11-8,3,3,0,1,5,0,
2015-11-9,16,4,0,0,0,17,
2015-11-10,38,12,3,0,0,27,
2015-11-11,7,0,0,0,0,2,
2015-11-12,12,2,0,0,0,14,
2015-11-13,7,8,3,0,0,1,
2015-11-14,2,6,0,0,0,0,
2015-11-15,1,0,0,1,8,0,
2015-11-16,34,2,2,1,33,13,
2015-11-17,10,0,1,0,0,3,
2015-11-18,40,0,2,0,0,10,
2015-11-19,42,3,0,0,0,13,
2015-11-20,19,0,0,1,12,7,
2015-11-21,1,0,0,0,0,0,
2015-11-22,2,0,0,1,3,0,
2015-11-23,37,4,2,0,0,24,
2015-11-24,30,0,1,0,0,10,
2015-11-25,34,0,0,0,0,19,
2015-11-26,31,0,0,0,0,18,
2015-11-27,29,0,2,0,0,11,
2015-11-28,7,1,1,0,0,4,
2015-11-29,2,0,1,0,0,0,
2015-11-30,50,1,2,0,0,26,
2015-12-1,48,0,2,1,9,14,
2015-12-2,50,0,0,1,11,16,
2015-12-3,42,0,1,0,0,20,
2015-12-4,30,0,4,0,0,10,
2015-12-5,2,0,1,0,0,0,
2015-12-6,1,0,0,0,0,0,
2015-12-7,53,2,2,1,1,36,
2015-12-8,41,0,0,1,7,16,
2015-12-9,49,0,1,0,0,22,
2015-12-10,31,0,1,0,0,28,
2015-12-11,31,0,0,0,0,16,
2015-12-12,1,5,0,1,3,0,
2015-12-13,1,0,0,0,0,0,
2015-12-14,20,0,0,0,0,14,
2015-12-15,20,0,0,1,1,13,
2015-12-16,15,0,0,0,0,3,
2015-12-17,39,0,1,0,0,14,
2015-12-18,45,2,1,0,0,16,
2015-12-19,1,0,1,0,0,1,
2015-12-20,6,0,0,2,10,2,
2015-12-21,13,0,1,0,0,6,
2015-12-22,11,0,0,1,78,11,
2015-12-23,13,0,0,0,0,8,
2015-12-24,7,3,0,0,0,5,
2015-12-25,1,0,0,0,0,0,
2015-12-26,0,0,0,0,0,0,
2015-12-27,3,1,1,2,26,2,
2015-12-28,7,1,0,0,0,7,
2015-12-29,4,2,3,0,0,4,
2015-12-30,10,0,1,0,0,1,
2015-12-31,2,0,2,0,0,0,
2016-1-1,1,1,1,0,0,0,
2016-1-2,3,0,2,0,0,0,
2016-1-3,2,0,0,0,0,0,
2016-1-4,20,0,0,0,0,7,
2016-1-5,26,0,0,2,10,10,
2016-1-6,18,0,2,0,0,11,
2016-1-7,44,0,2,1,6,18,
2016-1-8,39,0,2,0,0,34,
2016-1-9,12,0,0,1,3,4,
2016-1-10,13,0,2,0,0,4,
2016-1-11,43,0,0,0,0,20,
2016-1-12,34,0,0,0,0,12,
2016-1-13,45,0,0,1,2,36,
2016-1-14,33,1,1,0,0,9,
2016-1-15,45,3,2,0,0,19,
2016-1-16,3,1,2,0,0,1,
2016-1-17,4,2,2,0,0,1,
2016-1-18,31,1,2,0,0,15,
2016-1-19,23,0,1,0,0,6,
2016-1-20,34,0,0,0,0,7,
2016-1-21,24,0,1,0,0,8,
2016-1-22,36,0,0,1,19,19,
2016-1-23,2,2,0,0,0,0,
2016-1-24,2,0,1,1,10,5,
2016-1-25,34,0,0,0,0,16,
2016-1-26,48,0,0,0,0,15,
2016-1-27,36,0,0,0,0,13,
2016-1-28,39,0,1,0,0,13,
2016-1-29,38,0,1,0,0,19,
2016-1-30,2,8,2,0,0,0,
2016-1-31,1,1,0,0,0,0,
2016-2-1,39,0,1,0,0,17,
2016-2-2,36,0,2,0,0,13,
2016-2-3,49,0,3,0,0,24,
2016-2-4,44,0,0,0,0,16,
2016-2-5,51,1,1,0,0,14,
2016-2-6,8,0,0,0,0,9,
2016-2-7,1,0,0,0,0,0,
2016-2-8,49,0,0,0,0,17,
2016-2-9,76,2,0,0,0,30,
2016-2-10,39,4,0,1,8,17,
2016-2-11,33,25,0,0,0,17,
2016-2-12,28,0,2,0,0,10,
2016-2-13,7,0,0,2,23,6,
2016-2-14,9,0,0,0,0,2,
2016-2-15,30,2,1,0,0,14,
2016-2-16,40,0,0,0,0,18,
2016-2-17,27,1,4,0,0,13,
2016-2-18,33,2,7,0,0,18,
2016-2-19,29,0,1,0,0,16,
2016-2-20,1,0,0,1,18,1,
2016-2-21,0,0,0,0,0,6,
2016-2-22,28,0,1,0,0,19,
2016-2-23,26,0,0,0,0,8,
2016-2-24,20,0,0,0,0,11,
2016-2-25,37,0,1,0,0,24,
2016-2-26,22,6,0,0,0,13,
2016-2-27,2,0,0,1,1,0,
2016-2-28,6,0,0,1,22,0,
2016-2-29,29,1,1,1,9,13,
2016-3-1,38,0,2,0,0,32,
2016-3-2,21,0,4,0,0,3,
2016-3-3,17,3,1,0,0,9,
2016-3-4,24,1,3,0,0,25,
2016-3-5,3,6,1,0,0,0,
2016-3-6,4,0,1,0,0,6,
2016-3-7,35,0,2,0,0,21,
2016-3-8,17,0,1,1,13,10,
2016-3-9,34,0,3,0,0,33,
2016-3-10,40,0,1,0,0,27,
2016-3-11,40,1,4,0,0,8,
2016-3-12,7,2,0,0,0,0,
2016-3-13,6,0,0,1,32,6,
2016-3-14,23,3,1,1,155,29,
2016-3-15,22,0,3,0,0,20,
2016-3-16,22,0,3,0,0,21,
2016-3-17,33,0,2,0,0,29,
2016-3-18,12,0,1,1,10,6,
2016-3-19,2,0,1,0,0,0,
2016-3-20,3,0,0,0,0,0,
2016-3-21,32,0,2,0,0,29,
2016-3-22,28,0,2,0,0,31,
2016-3-23,26,7,0,0,0,21,
2016-3-24,21,1,3,0,0,12,
2016-3-25,2,1,3,0,0,0,
2016-3-26,2,1,0,0,0,1,
2016-3-27,1,0,2,1,5,0,
2016-3-28,1,2,4,0,0,0,
2016-3-29,5,1,0,1,103,4,
2016-3-30,21,0,0,0,0,16,
2016-3-31,33,1,0,0,0,44,
2016-4-1,13,0,0,0,0,9,
2016-4-2,1,4,1,0,0,1,
2016-4-3,2,0,1,0,0,1,
2016-4-4,18,0,0,0,0,14,
2016-4-5,15,0,1,1,39,6,
2016-4-6,21,0,2,0,0,16,
2016-4-7,12,1,0,0,0,7,
2016-4-8,17,0,1,0,0,7,
2016-4-9,1,0,0,1,9,0,
2016-4-10,6,0,4,0,0,3,
2016-4-11,14,0,3,0,0,11,
2016-4-12,26,0,0,0,0,13,
2016-4-13,25,0,1,0,0,12,
2016-4-14,32,0,1,0,0,18,
2016-4-15,31,0,1,0,0,8,
2016-4-16,6,0,0,1,6,5,
2016-4-17,2,0,1,0,0,2,
2016-4-18,34,0,2,0,0,15,
2016-4-19,29,5,3,0,0,15,
2016-4-20,40,0,0,0,0,34,
2016-4-21,18,1,1,0,0,21,
2016-4-22,36,0,1,0,0,36,
2016-4-23,2,0,1,0,0,0,
2016-4-24,3,2,1,1,71,3,
2016-4-25,38,0,0,0,0,26,
2016-4-26,31,0,3,0,0,23,
2016-4-27,20,0,0,1,11,7,
2016-4-28,14,0,0,0,0,7,
2016-4-29,31,0,4,0,0,12,
2016-4-30,4,0,0,0,0,2,
2016-5-1,7,0,1,0,0,2,
2016-5-2,38,1,0,0,0,11,
2016-5-3,32,0,2,0,0,15,
2016-5-4,22,0,0,1,5,5,
2016-5-5,3,0,3,0,0,0,
2016-5-6,13,0,1,0,0,3,
2016-5-7,3,0,0,1,43,1,
2016-5-8,4,0,0,0,0,0,
2016-5-9,25,0,3,0,0,16,
2016-5-10,11,0,0,0,0,5,
2016-5-11,28,0,5,0,0,24,
2016-5-12,43,1,0,0,0,22,
2016-5-13,25,0,3,0,0,25,
2016-5-14,2,1,1,1,6,0,
2016-5-15,1,0,2,0,0,0,
2016-5-16,1,0,2,1,4,0,
2016-5-17,32,0,2,0,0,24,
2016-5-18,36,0,1,0,0,13,
2016-5-19,57,0,1,0,0,18,
2016-5-20,12,3,2,0,0,14,
2016-5-21,4,0,1,0,0,3,
2016-5-22,3,4,1,0,0,1,
2016-5-23,31,0,0,0,0,21,
2016-5-24,38,0,3,0,0,24,
2016-5-25,33,0,2,0,0,21,
2016-5-26,6,0,1,0,0,2,
2016-5-27,2,0,2,0,0,0,
2016-5-28,1,3,1,0,0,0,
2016-5-29,1,0,2,0,0,0,
2016-5-30,9,0,1,0,0,20,
2016-5-31,19,0,0,0,0,18,
2016-6-1,15,0,0,0,0,12,
2016-6-2,13,4,1,0,0,14,
2016-6-3,12,3,1,0,0,5,
2016-6-4,1,0,0,0,0,0,
2016-6-5,1,0,0,0,0,0,
2016-6-6,11,0,2,0,0,8,
2016-6-7,22,0,1,0,0,4,
2016-6-8,32,0,1,0,0,19,
2016-6-9,15,0,1,0,0,13,
2016-6-10,22,0,3,0,0,20,
2016-6-11,0,0,0,0,0,1,
2016-6-12,0,0,1,0,0,0,
